A	B	nA	nB	nU	nI	jaccard
100300	100692	29309918	28736303	29522552	28523669	0.966165
100300	100697	29309918	29669826	35290032	23689712	0.671286
100300	100703	29309918	29016953	35483700	22843171	0.643765
100300	100705	29309918	29111523	35544020	22877421	0.643636
100300	100707	29309918	29018556	35601144	22727330	0.638388
100300	100709	29309918	28690459	35334204	22666173	0.641480
100300	100715	29309918	29418378	37247066	21481230	0.576723
100300	100725	29309918	29406610	36151605	22564923	0.624175
100300	100727	29309918	29128483	36503994	21934407	0.600877
100300	100728	29309918	29175098	35533449	22951567	0.645914
100300	100742	29309918	29702590	35197954	23814554	0.676589
100300	100745	29309918	29019748	35910697	22418969	0.624298
100300	100751	29309918	29168633	35408474	23070077	0.651541
100300	100753	29309918	29142866	35126491	23326293	0.664066
100300	100755	29309918	29081003	35375090	23015831	0.650623
100300	100758	29309918	29124879	34933554	23501243	0.672741
100300	100759	29309918	29090454	35210405	23189967	0.658611
100300	100760	29309918	29410487	34499546	24220859	0.702063
100300	100761	29309918	28951231	35748194	22512955	0.629765
100300	100763	29309918	29283716	35390388	23203246	0.655637
100300	100764	29309918	29277283	34266976	24320225	0.709728
100300	100765	29309918	29113385	35271060	23152243	0.656409
100300	100766	29309918	29400535	34660498	24049955	0.693872
100300	100778	29309918	29171201	37408181	21072938	0.563324
100300	100784	29309918	29266264	35550563	23025619	0.647686
100300	100787	29309918	29031144	35561467	22779595	0.640570
100300	100792	29309918	29368745	35229665	23448998	0.665604
100300	100800	29309918	28702931	35340504	22672345	0.641540
100300	100805	29309918	29195372	35010158	23495132	0.671095
100300	100838	29309918	28848865	35695418	22463365	0.629307
100300	100852	29309918	28883223	36338300	21854841	0.601427
100300	100861	29309918	29116771	35886110	22540579	0.628114
100300	100862	29309918	28928693	36881909	21356702	0.579056
100300	100891	29309918	29266191	36095919	22480190	0.622790
100300	100892	29309918	28960124	36484983	21785059	0.597097
100300	100902	29309918	29028667	37350792	20987793	0.561910
100300	100916	29309918	29209349	35569584	22949683	0.645205
100300	100954	29309918	28683732	34940641	23053009	0.659776
100300	100958	29309918	28731221	35178696	22862443	0.649895
100300	100959	29309918	28963241	35553811	22719348	0.639013
100300	100988	29309918	28508645	34629404	23189159	0.669638
100300	101003	29309918	29035155	35129803	23215270	0.660843
100300	101018	29309918	28868194	35021510	23156602	0.661211
100300	101023	29309918	28812651	35713819	22408750	0.627453
100300	101024	29309918	28597387	34897966	23009339	0.659332
100300	101025	29309918	28852980	35177621	22985277	0.653406
100300	101027	29309918	28653956	35256669	22707205	0.644054
100300	101040	29309918	29028325	35270389	23067854	0.654029
100300	101054	29309918	29104255	37033103	21381070	0.577350
100302	100303	29263231	29494967	34568487	24189711	0.699762
100302	100304	29263231	29177429	35338709	23101951	0.653729
100302	100305	29263231	29510715	34274478	24499468	0.714802
100302	100306	29263231	29374442	34954438	23683235	0.677546
100302	100307	29263231	29123214	35247627	23138818	0.656465
100302	100309	29263231	29070457	35161684	23172004	0.659013
100302	100310	29263231	28959338	34983079	23239490	0.664307
100302	100312	29263231	29206923	34445847	24024307	0.697451
100302	100313	29263231	29053741	35521175	22795797	0.641752
100302	100320	29263231	29474561	36223916	22513876	0.621520
100302	100331	29263231	29108113	35728759	22642585	0.633736
100302	100335	29263231	28741437	36924879	21079789	0.570883
100302	100395	29263231	29063278	35325004	23001505	0.651139
100302	100516	29263231	28638475	34894375	23007331	0.659342
100302	100563	29263231	28620567	34111952	23771846	0.696877
100302	100645	29263231	29331544	35507435	23087340	0.650211
100302	100673	29263231	29085373	34997924	23350680	0.667202
100302	100677	29263231	29090209	35770624	22582816	0.631323
100302	100683	29263231	29177370	35493779	22946822	0.646503
100302	100685	29263231	29318604	35791712	22790123	0.636743
100302	100691	29263231	29198603	35582275	22879559	0.643004
100302	100692	29263231	28736303	33877006	24122528	0.712062
100302	100697	29263231	29669826	35708148	23224909	0.650409
100302	100703	29263231	29016953	35630586	22649598	0.635679
100302	100705	29263231	29111523	35578633	22796121	0.640725
100302	100707	29263231	29018556	35761855	22519932	0.629719
100302	100709	29263231	28690459	35457993	22495697	0.634432
100302	100715	29263231	29418378	37311624	21369985	0.572743
100302	100725	29263231	29406610	36155960	22513881	0.622688
100302	100727	29263231	29128483	36647686	21744028	0.593326
100302	100728	29263231	29175098	35606499	22831830	0.641226
100302	100742	29263231	29702590	35240844	23724977	0.673224
100302	100745	29263231	29019748	35906790	22376189	0.623174
100302	100751	29263231	29168633	35418152	23013712	0.649772
100302	100753	29263231	29142866	35088833	23317264	0.664521
100302	100755	29263231	29081003	35524673	22819561	0.642358
100302	100758	29263231	29124879	35107806	23280304	0.663109
100302	100759	29263231	29090454	35137023	23216662	0.660746
100302	100760	29263231	29410487	34697505	23976213	0.691007
100302	100761	29263231	28951231	35839607	22374855	0.624305
100302	100763	29263231	29283716	35635905	22911042	0.642920
100302	100764	29263231	29277283	34394881	24145633	0.702012
100302	100765	29263231	29113385	35371662	23004954	0.650378
100302	100766	29263231	29400535	34741024	23922742	0.688602
100302	100778	29263231	29171201	37423538	21010894	0.561435
100302	100784	29263231	29266264	35649111	22880384	0.641822
100302	100787	29263231	29031144	35717678	22576697	0.632087
100302	100792	29263231	29368745	35760423	22871553	0.639577
100302	100800	29263231	28702931	35399846	22566316	0.637469
100302	100805	29263231	29195372	34952375	23506228	0.672522
100302	100838	29263231	28848865	35671857	22440239	0.629074
100302	100852	29263231	28883223	36335093	21811361	0.600284
100302	100861	29263231	29116771	36040330	22339672	0.619852
100302	100862	29263231	28928693	36932250	21259674	0.575640
100302	100891	29263231	29266191	36079083	22450339	0.622254
100302	100892	29263231	28960124	36453455	21769900	0.597197
100302	100902	29263231	29028667	37236872	21055026	0.565435
100302	100916	29263231	29209349	35683895	22788685	0.638627
100302	100954	29263231	28683732	35070302	22876661	0.652309
100302	100958	29263231	28731221	35304961	22689491	0.642671
100302	100959	29263231	28963241	35693681	22532791	0.631282
100302	100988	29263231	28508645	34655864	23116012	0.667016
100302	101003	29263231	29035155	35233960	23064426	0.654608
100302	101018	29263231	28868194	35076964	23054461	0.657254
100302	101023	29263231	28812651	35759878	22316004	0.624051
100302	101024	29263231	28597387	35036679	22823939	0.651430
100302	101025	29263231	28852980	35341414	22774797	0.644422
100302	101027	29263231	28653956	35213811	22703376	0.644729
100302	101040	29263231	29028325	35353110	22938446	0.648838
100302	101054	29263231	29104255	37091633	21275853	0.573602
100303	100304	29494967	29177429	35234398	23437998	0.665202
100303	100305	29494967	29510715	34589742	24415940	0.705872
100303	100306	29494967	29374442	34837611	24031798	0.689823
100303	100307	29494967	29123214	34954771	23663410	0.676972
100303	100309	29494967	29070457	35232002	23333422	0.662279
100303	100310	29494967	28959338	35072955	23381350	0.666649
100303	100312	29494967	29206923	34611876	24090014	0.696004
100303	100313	29494967	29053741	35565210	22983498	0.646235
100303	100320	29494967	29474561	36449790	22519738	0.617829
100303	100331	29494967	29108113	35956838	22646242	0.629817
100303	100335	29494967	28741437	37182242	21054162	0.566242
100303	100395	29494967	29063278	35339738	23218507	0.657008
100303	100516	29494967	28638475	35045082	23088360	0.658819
100303	100563	29494967	28620567	34427684	23687850	0.688047
100303	100645	29494967	29331544	35287139	23539372	0.667081
100303	100673	29494967	29085373	35265050	23315290	0.661144
100303	100677	29494967	29090209	35832966	22752210	0.634952
100303	100683	29494967	29177370	35447784	23224553	0.655176
100303	100685	29494967	29318604	35506282	23307289	0.656427
100303	100691	29494967	29198603	35466429	23227141	0.654905
100303	100692	29494967	28736303	34492036	23739234	0.688253
100303	100697	29494967	29669826	35605932	23558861	0.661656
100303	100703	29494967	29016953	35490925	23020995	0.648645
100303	100705	29494967	29111523	35575604	23030886	0.647379
100303	100707	29494967	29018556	35818251	22695272	0.633623
100303	100709	29494967	28690459	35402682	22782744	0.643532
100303	100715	29494967	29418378	37505471	21407874	0.570793
100303	100725	29494967	29406610	36271268	22630309	0.623918
100303	100727	29494967	29128483	36898470	21724980	0.588777
100303	100728	29494967	29175098	35666444	23003621	0.644965
100303	100742	29494967	29702590	35112725	24084832	0.685929
100303	100745	29494967	29019748	35939689	22575026	0.628136
100303	100751	29494967	29168633	35638157	23025443	0.646090
100303	100753	29494967	29142866	35015755	23622078	0.674613
100303	100755	29494967	29081003	35522524	23053446	0.648981
100303	100758	29494967	29124879	35445025	23174821	0.653824
100303	100759	29494967	29090454	35423542	23161879	0.653856
100303	100760	29494967	29410487	34793936	24111518	0.692980
100303	100761	29494967	28951231	36026138	22420060	0.622328
100303	100763	29494967	29283716	35486994	23291689	0.656344
100303	100764	29494967	29277283	34222007	24550243	0.717382
100303	100765	29494967	29113385	35315903	23292449	0.659546
100303	100766	29494967	29400535	33954618	24940884	0.734536
100303	100778	29494967	29171201	37558732	21107436	0.561985
100303	100784	29494967	29266264	35748939	23012292	0.643720
100303	100787	29494967	29031144	35645024	22881087	0.641915
100303	100792	29494967	29368745	35924977	22938735	0.638518
100303	100800	29494967	28702931	35191594	23006304	0.653744
100303	100805	29494967	29195372	34350593	24339746	0.708568
100303	100838	29494967	28848865	35907666	22436166	0.624829
100303	100852	29494967	28883223	36663660	21714530	0.592263
100303	100861	29494967	29116771	36238877	22372861	0.617372
100303	100862	29494967	28928693	37178492	21245168	0.571437
100303	100891	29494967	29266191	36304460	22456698	0.618566
100303	100892	29494967	28960124	36622637	21832454	0.596146
100303	100902	29494967	29028667	37513499	21010135	0.560069
100303	100916	29494967	29209349	35596547	23107769	0.649158
100303	100954	29494967	28683732	35192167	22986532	0.653172
100303	100958	29494967	28731221	35389053	22837135	0.645316
100303	100959	29494967	28963241	35739997	22718211	0.635652
100303	100988	29494967	28508645	34613173	23390439	0.675767
100303	101003	29494967	29035155	35409178	23120944	0.652965
100303	101018	29494967	28868194	34969251	23393910	0.668985
100303	101023	29494967	28812651	35762054	22545564	0.630433
100303	101024	29494967	28597387	35377441	22714913	0.642073
100303	101025	29494967	28852980	35227497	23120450	0.656318
100303	101027	29494967	28653956	35372190	22776733	0.643916
100303	101040	29494967	29028325	35184877	23338415	0.663308
100303	101054	29494967	29104255	37316195	21283027	0.570343
100304	100305	29177429	29510715	35255874	23432270	0.664634
100304	100306	29177429	29374442	35473882	23077989	0.650563
100304	100307	29177429	29123214	34676378	23624265	0.681278
100304	100309	29177429	29070457	34640170	23607716	0.681513
100304	100310	29177429	28959338	34591399	23545368	0.680671
100304	100312	29177429	29206923	35012811	23371541	0.667514
100304	100313	29177429	29053741	35042892	23188278	0.661711
100304	100320	29177429	29474561	35955182	22696808	0.631253
100304	100331	29177429	29108113	35112464	23173078	0.659967
100304	100335	29177429	28741437	36755830	21163036	0.575774
100304	100395	29177429	29063278	34459657	23781050	0.690113
100304	100516	29177429	28638475	34382199	23433705	0.681565
100304	100563	29177429	28620567	34433586	23364410	0.678535
100304	100645	29177429	29331544	34960399	23548574	0.673579
100304	100673	29177429	29085373	34776362	23486440	0.675356
100304	100677	29177429	29090209	35635425	22632213	0.635104
100304	100683	29177429	29177370	35615147	22739652	0.638483
100304	100685	29177429	29318604	35902277	22593756	0.629313
100304	100691	29177429	29198603	35783195	22592837	0.631381
100304	100692	29177429	28736303	34397719	23516013	0.683650
100304	100697	29177429	29669826	35363983	23483272	0.664045
100304	100703	29177429	29016953	35764256	22430126	0.627166
100304	100705	29177429	29111523	35738279	22550673	0.630995
100304	100707	29177429	29018556	35528352	22667633	0.638015
100304	100709	29177429	28690459	35410348	22457540	0.634208
100304	100715	29177429	29418378	37075888	21519919	0.580429
100304	100725	29177429	29406610	35985029	22599010	0.628011
100304	100727	29177429	29128483	36304219	22001693	0.606037
100304	100728	29177429	29175098	35475990	22876537	0.644846
100304	100742	29177429	29702590	35652622	23227397	0.651492
100304	100745	29177429	29019748	35871153	22326024	0.622395
100304	100751	29177429	29168633	35337482	23008580	0.651110
100304	100753	29177429	29142866	34761957	23558338	0.677705
100304	100755	29177429	29081003	34798686	23459746	0.674156
100304	100758	29177429	29124879	35237554	23064754	0.654550
100304	100759	29177429	29090454	34769572	23498311	0.675830
100304	100760	29177429	29410487	35148427	23439489	0.666872
100304	100761	29177429	28951231	35700175	22428485	0.628246
100304	100763	29177429	29283716	34988450	23472695	0.670870
100304	100764	29177429	29277283	35086158	23368554	0.666033
100304	100765	29177429	29113385	34847413	23443401	0.672744
100304	100766	29177429	29400535	35446537	23131427	0.652572
100304	100778	29177429	29171201	37302569	21046061	0.564199
100304	100784	29177429	29266264	35155411	23288282	0.662438
100304	100787	29177429	29031144	35873692	22334881	0.622598
100304	100792	29177429	29368745	35332147	23214027	0.657023
100304	100800	29177429	28702931	35019621	22860739	0.652798
100304	100805	29177429	29195372	35515412	22857389	0.643591
100304	100838	29177429	28848865	35643178	22383116	0.627978
100304	100852	29177429	28883223	36097543	21963109	0.608438
100304	100861	29177429	29116771	35782444	22511756	0.629129
100304	100862	29177429	28928693	36647693	21458429	0.585533
100304	100891	29177429	29266191	35724409	22719211	0.635958
100304	100892	29177429	28960124	36270005	21867548	0.602910
100304	100902	29177429	29028667	37016770	21189326	0.572425
100304	100916	29177429	29209349	35896736	22490042	0.626521
100304	100954	29177429	28683732	34498485	23362676	0.677209
100304	100958	29177429	28731221	34608379	23300271	0.673255
100304	100959	29177429	28963241	35037312	23103358	0.659393
100304	100988	29177429	28508645	34403001	23283073	0.676774
100304	101003	29177429	29035155	34959799	23252785	0.665129
100304	101018	29177429	28868194	34727834	23317789	0.671444
100304	101023	29177429	28812651	35711696	22278384	0.623840
100304	101024	29177429	28597387	34909618	22865198	0.654983
100304	101025	29177429	28852980	34911200	23119209	0.662229
100304	101027	29177429	28653956	34812476	23018909	0.661226
100304	101040	29177429	29028325	35093465	23112289	0.658592
100304	101054	29177429	29104255	36766760	21514924	0.585173
100305	100306	29510715	29374442	34916390	23968767	0.686462
100305	100307	29510715	29123214	35325388	23308541	0.659824
100305	100309	29510715	29070457	35419607	23161565	0.653919
100305	100310	29510715	28959338	35122424	23347629	0.664750
100305	100312	29510715	29206923	33756571	24961067	0.739443
100305	100313	29510715	29053741	35516335	23048121	0.648944
100305	100320	29510715	29474561	36493818	22491458	0.616309
100305	100331	29510715	29108113	36081070	22537758	0.624642
100305	100335	29510715	28741437	37295056	20957096	0.561927
100305	100395	29510715	29063278	35683375	22890618	0.641493
100305	100516	29510715	28638475	35279178	22870012	0.648258
100305	100563	29510715	28620567	34464143	23667139	0.686718
100305	100645	29510715	29331544	35651687	23190572	0.650476
100305	100673	29510715	29085373	35430617	23165471	0.653826
100305	100677	29510715	29090209	36019475	22581449	0.626923
100305	100683	29510715	29177370	35752581	22935504	0.641506
100305	100685	29510715	29318604	35903089	22926230	0.638559
100305	100691	29510715	29198603	35845080	22864238	0.637863
100305	100692	29510715	28736303	34098194	24148824	0.708214
100305	100697	29510715	29669826	35492040	23688501	0.667431
100305	100703	29510715	29016953	35699278	22828390	0.639464
100305	100705	29510715	29111523	35910630	22711608	0.632448
100305	100707	29510715	29018556	35844018	22685253	0.632888
100305	100709	29510715	28690459	35730636	22470538	0.628887
100305	100715	29510715	29418378	37383923	21545170	0.576322
100305	100725	29510715	29406610	36320570	22596755	0.622148
100305	100727	29510715	29128483	36859295	21779903	0.590893
100305	100728	29510715	29175098	35525604	23160209	0.651930
100305	100742	29510715	29702590	35168082	24045223	0.683723
100305	100745	29510715	29019748	36038325	22492138	0.624117
100305	100751	29510715	29168633	35460905	23218443	0.654762
100305	100753	29510715	29142866	34950696	23702885	0.678181
100305	100755	29510715	29081003	35553999	23037719	0.647964
100305	100758	29510715	29124879	35328055	23307539	0.659746
100305	100759	29510715	29090454	35467747	23133422	0.652238
100305	100760	29510715	29410487	34519419	24401783	0.706900
100305	100761	29510715	28951231	35973139	22488807	0.625156
100305	100763	29510715	29283716	35787294	23007137	0.642886
100305	100764	29510715	29277283	34502060	24285938	0.703898
100305	100765	29510715	29113385	35547042	23077058	0.649198
100305	100766	29510715	29400535	34765625	24145625	0.694526
100305	100778	29510715	29171201	37577713	21104203	0.561615
100305	100784	29510715	29266264	35762101	23014878	0.643555
100305	100787	29510715	29031144	35911848	22630011	0.630154
100305	100792	29510715	29368745	35737939	23141521	0.647534
100305	100800	29510715	28702931	35787806	22425840	0.626634
100305	100805	29510715	29195372	35212558	23493529	0.667192
100305	100838	29510715	28848865	35774251	22585329	0.631329
100305	100852	29510715	28883223	36503843	21890095	0.599665
100305	100861	29510715	29116771	36165739	22461747	0.621078
100305	100862	29510715	28928693	37197162	21242246	0.571072
100305	100891	29510715	29266191	36425399	22351507	0.613624
100305	100892	29510715	28960124	36815488	21655351	0.588213
100305	100902	29510715	29028667	37537316	21002066	0.559498
100305	100916	29510715	29209349	35926879	22793185	0.634433
100305	100954	29510715	28683732	35433191	22761256	0.642371
100305	100958	29510715	28731221	35200668	23041268	0.654569
100305	100959	29510715	28963241	35887561	22586395	0.629366
100305	100988	29510715	28508645	34806513	23212847	0.666911
100305	101003	29510715	29035155	35630603	22915267	0.643134
100305	101018	29510715	28868194	34940728	23438181	0.670798
100305	101023	29510715	28812651	36001660	22321706	0.620019
100305	101024	29510715	28597387	35424705	22683397	0.640327
100305	101025	29510715	28852980	35427206	22936489	0.647426
100305	101027	29510715	28653956	35620786	22543885	0.632886
100305	101040	29510715	29028325	35514163	23024877	0.648329
100305	101054	29510715	29104255	37174368	21440602	0.576758
100306	100307	29374442	29123214	35562183	22935473	0.644940
100306	100309	29374442	29070457	35434019	23010880	0.649401
100306	100310	29374442	28959338	35142960	23190820	0.659899
100306	100312	29374442	29206923	34684322	23897043	0.688987
100306	100313	29374442	29053741	35296740	23131443	0.655342
100306	100320	29374442	29474561	36620564	22228439	0.606993
100306	100331	29374442	29108113	35986624	22495931	0.625119
100306	100335	29374442	28741437	37067915	21047964	0.567822
100306	100395	29374442	29063278	35720532	22717188	0.635970
100306	100516	29374442	28638475	35310837	22702080	0.642921
100306	100563	29374442	28620567	34789843	23205166	0.667010
100306	100645	29374442	29331544	35335015	23370971	0.661411
100306	100673	29374442	29085373	35624092	22835723	0.641019
100306	100677	29374442	29090209	35699007	22765644	0.637711
100306	100683	29374442	29177370	35327533	23224279	0.657399
100306	100685	29374442	29318604	35524431	23168615	0.652188
100306	100691	29374442	29198603	35460880	23112165	0.651765
100306	100692	29374442	28736303	34808541	23302204	0.669439
100306	100697	29374442	29669826	35935178	23109090	0.643077
100306	100703	29374442	29016953	35421872	22969523	0.648456
100306	100705	29374442	29111523	35459987	23025978	0.649351
100306	100707	29374442	29018556	35648825	22744173	0.638006
100306	100709	29374442	28690459	35362362	22702539	0.641997
100306	100715	29374442	29418378	37485821	21306999	0.568402
100306	100725	29374442	29406610	36041661	22739391	0.630920
100306	100727	29374442	29128483	36736345	21766580	0.592508
100306	100728	29374442	29175098	35705613	22843927	0.639785
100306	100742	29374442	29702590	34929646	24147386	0.691315
100306	100745	29374442	29019748	35974605	22419585	0.623206
100306	100751	29374442	29168633	35638949	22904126	0.642671
100306	100753	29374442	29142866	35516778	23000530	0.647596
100306	100755	29374442	29081003	35570744	22884701	0.643357
100306	100758	29374442	29124879	35487691	23011630	0.648440
100306	100759	29374442	29090454	35575975	22888921	0.643381
100306	100760	29374442	29410487	34781401	24003528	0.690125
100306	100761	29374442	28951231	36324291	22001382	0.605693
100306	100763	29374442	29283716	35504220	23153938	0.652146
100306	100764	29374442	29277283	34940900	23710825	0.678598
100306	100765	29374442	29113385	35380296	23107531	0.653119
100306	100766	29374442	29400535	34818836	23956141	0.688022
100306	100778	29374442	29171201	37453637	21092006	0.563150
100306	100784	29374442	29266264	35980570	22660136	0.629788
100306	100787	29374442	29031144	35186850	23218736	0.659870
100306	100792	29374442	29368745	36149502	22593685	0.625007
100306	100800	29374442	28702931	35684619	22392754	0.627518
100306	100805	29374442	29195372	35006085	23563729	0.673132
100306	100838	29374442	28848865	35855642	22367665	0.623826
100306	100852	29374442	28883223	36495556	21762109	0.596295
100306	100861	29374442	29116771	36400019	22091194	0.606901
100306	100862	29374442	28928693	37134149	21168986	0.570068
100306	100891	29374442	29266191	36536583	22104050	0.604984
100306	100892	29374442	28960124	36832155	21502411	0.583795
100306	100902	29374442	29028667	37488584	20914525	0.557891
100306	100916	29374442	29209349	35522638	23061153	0.649196
100306	100954	29374442	28683732	35402034	22656140	0.639967
100306	100958	29374442	28731221	35543233	22562430	0.634788
100306	100959	29374442	28963241	35947143	22390540	0.622874
100306	100988	29374442	28508645	35041991	22841096	0.651821
100306	101003	29374442	29035155	35572086	22837511	0.642007
100306	101018	29374442	28868194	35176236	23066400	0.655738
100306	101023	29374442	28812651	35362285	22824808	0.645456
100306	101024	29374442	28597387	35428776	22543053	0.636292
100306	101025	29374442	28852980	35615321	22612101	0.634898
100306	101027	29374442	28653956	35807673	22220725	0.620558
100306	101040	29374442	29028325	35512310	22890457	0.644578
100306	101054	29374442	29104255	37131892	21346805	0.574891
100307	100309	29123214	29070457	34582266	23611405	0.682760
100307	100310	29123214	28959338	34321043	23761509	0.692331
100307	100312	29123214	29206923	34993227	23336910	0.666898
100307	100313	29123214	29053741	34787738	23389217	0.672341
100307	100320	29123214	29474561	35751248	22846527	0.639041
100307	100331	29123214	29108113	35024938	23206389	0.662568
100307	100335	29123214	28741437	36787719	21076932	0.572934
100307	100395	29123214	29063278	34623266	23563226	0.680560
100307	100516	29123214	28638475	34634955	23126734	0.667728
100307	100563	29123214	28620567	34712493	23031288	0.663487
100307	100645	29123214	29331544	34744920	23709838	0.682397
100307	100673	29123214	29085373	33912256	24296331	0.716447
100307	100677	29123214	29090209	35700471	22512952	0.630607
100307	100683	29123214	29177370	35716659	22583925	0.632308
100307	100685	29123214	29318604	35908889	22532929	0.627503
100307	100691	29123214	29198603	35670627	22651190	0.635010
100307	100692	29123214	28736303	34771259	23088258	0.664004
100307	100697	29123214	29669826	35352188	23440852	0.663067
100307	100703	29123214	29016953	35642146	22498021	0.631220
100307	100705	29123214	29111523	35581873	22652864	0.636641
100307	100707	29123214	29018556	35517790	22623980	0.636976
100307	100709	29123214	28690459	35355260	22458413	0.635221
100307	100715	29123214	29418378	37217734	21323858	0.572949
100307	100725	29123214	29406610	35857551	22672273	0.632287
100307	100727	29123214	29128483	36250035	22001662	0.606942
100307	100728	29123214	29175098	35327198	22971114	0.650239
100307	100742	29123214	29702590	35358957	23466847	0.663675
100307	100745	29123214	29019748	35570699	22572263	0.634575
100307	100751	29123214	29168633	34925036	23366811	0.669056
100307	100753	29123214	29142866	34445327	23820753	0.691553
100307	100755	29123214	29081003	34856094	23348123	0.669843
100307	100758	29123214	29124879	34894416	23353677	0.669267
100307	100759	29123214	29090454	34473474	23740194	0.688651
