6938	0.27629212	0.33316305	0.2894402	0.28818694	0.29741308	0.2689006	0.28882706	0.31308994	0.31389013	0.28839695	0.2975802	0.26146173	0.42583883	0.31331313		0.2890879	0.2754883	0.27780825	0.43388885	0.29154885	0.2863846	0.28936645	0.27978963	0.31535184	0.26885122	0.28324586	0.32845467	0.28425443	0.2897651	0.34173748	0.2846442	0.25831375	0.29570815	0.29181936	0.2861812	0.44529092	0.29099572	0.36331227	0.30639172	0.27471697	0.28836492	0.4342628	0.42239717	0.43413302	0.43502685	0.4641971	0.27353185	0.30048418	0.28722864	0.30706272	0.36173442	0.32585087	0.51549804	0.25982833	0.2974928	0.30668217	0.27504826	0.25727487	0.2713623	0.25731778	0.25472862	0.25791073	0.282201	0.27011782	0.2812026	0.28183815	0.27067125	0.26093054	0.3109546	0.42906374	0.29155266	0.39783022	0.30083054	0.2664089	0.25678194	0.26203755	0.27577484	0.32141343	0.26248416	0.35570553
6939	0.30151802	0.30182052	0.30977356	0.30357695	0.29025623	0.27493462	0.3033484	0.283185	0.28203174	0.3026703	0.26874256	0.30773187	0.2817373	0.30351973	0.2890879		0.3003464	0.3062071	0.2820646	0.30105802	0.31759796	0.31381443	0.32495636	0.30420038	0.2933706	0.30531967	0.306965	0.274126	0.30896506	0.2896024	0.30394566	0.31009525	0.3099417	0.31002074	0.30126324	0.28474385	0.32025483	0.30107263	0.31883594	0.31265634	0.30516112	0.2863457	0.28982154	0.2843068	0.28272372	0.27799505	0.3043891	0.28540668	0.30386347	0.30010045	0.30406883	0.28807533	0.26945174	0.31150538	0.30322933	0.30017975	0.29168633	0.24659397	0.2902618	0.23380779	0.23702723	0.24270114	0.27765208	0.29571444	0.27730313	0.29801655	0.2750258	0.24061377	0.28087214	0.2795285	0.30489275	0.2870196	0.30874348	0.26805416	0.23779145	0.23687355	0.30204415	0.33068222	0.2349059	0.33014953
6945	0.2984687	0.29759213	0.32508993	0.341902	0.2936701	0.28117076	0.28832185	0.28405523	0.2849235	0.2856307	0.26902857	0.33358783	0.2708925	0.29325187	0.2754883	0.3003464		0.31677023	0.27064127	0.29356933	0.3050862	0.28441966	0.33089787	0.3016973	0.28079456	0.29892483	0.28150102	0.2809282	0.3341425	0.2712702	0.29870355	0.27311262	0.28957972	0.29877633	0.3292444	0.2726727	0.2829712	0.28647003	0.30790436	0.29465312	0.30002442	0.275021	0.27398735	0.27181408	0.27103055	0.26983768	0.32672447	0.3168238	0.29587844	0.30582008	0.28092337	0.2966133	0.26141873	0.32965088	0.31186876	0.30424383	0.2850548	0.25456095	0.28135046	0.23738709	0.24362835	0.25163648	0.27632907	0.28881282	0.28208697	0.30043405	0.27021152	0.24475026	0.27481234	0.26312092	0.30782554	0.27710885	0.2914753	0.26925585	0.24246155	0.24327344	0.30981585	0.29232726	0.23848055	0.29980698
6958	0.32162204	0.31566137	0.37450415	0.32396448	0.29611874	0.31500924	0.29812285	0.27273163	0.27767447	0.3057886	0.2746881	0.3015886	0.28252724	0.30322865	0.27780825	0.3062071	0.31677023		0.28464326	0.34165823	0.3185027	0.29897252	0.33334896	0.3180386	0.2995743	0.35355234	0.30266395	0.30918252	0.3022118	0.27822992	0.33095214	0.29167616	0.30945534	0.3181758	0.30744383	0.28348482	0.28962305	0.2922705	0.3277112	0.31689256	0.32539368	0.2835079	0.28394955	0.2820253	0.2769876	0.27540573	0.33584806	0.3188962	0.29866427	0.31109366	0.30625555	0.28770122	0.2682587	0.29972842	0.3135771	0.30274275	0.31078935	0.26041687	0.30271062	0.23935197	0.24703474	0.24868582	0.30384305	0.3225425	0.28016272	0.31916088	0.29049957	0.24938935	0.28234547	0.27846128	0.34637713	0.2792858	0.32223818	0.27648604	0.24839458	0.2428783	0.3151655	0.30402607	0.23629758	0.3200931
6963	0.27627498	0.32469705	0.27296302	0.27739796	0.30055043	0.267755	0.2804056	0.2979055	0.30550027	0.30410033	0.28450203	0.25931752	0.5941243	0.30279058	0.43388885	0.2820646	0.27064127	0.28464326		0.28203866	0.2830941	0.27278498	0.27667364	0.30867374	0.27355576	0.2872613	0.31159776	0.28127927	0.28859457	0.33603805	0.28610352	0.26192608	0.28956938	0.27880394	0.2695554	0.41664064	0.28227386	0.33630508	0.2895456	0.26906958	0.28401256	0.57022774	0.5300958	0.62619114	0.62229836	0.6132267	0.27102274	0.2917271	0.28845584	0.29430348	0.3344128	0.29290015	0.41577515	0.25788295	0.28866267	0.29385024	0.28106743	0.2562321	0.2707868	0.25196764	0.24643408	0.25563854	0.28033978	0.27007073	0.28255635	0.26891837	0.27723432	0.25329992	0.29428762	0.45170435	0.2959929	0.45211118	0.28932443	0.2666135	0.2496135	0.25347304	0.26506656	0.31263766	0.2575278	0.34650052
6979	0.31853724	0.3179387	0.3277615	0.3352208	0.28170475	0.29466808	0.29316726	0.2843421	0.27860352	0.29137006	0.26821184	0.28163362	0.28183472	0.30286962	0.29154885	0.30105802	0.29356933	0.34165823	0.28203866		0.31052724	0.30039263	0.34512916	0.3273515	0.28049573	0.3090062	0.2949025	0.28231946	0.30110565	0.30417445	0.30589554	0.2775006	0.31154627	0.32804102	0.30042282	0.2940048	0.31618917	0.3136056	0.3573981	0.3363115	0.36095592	0.28643456	0.28502578	0.28213805	0.28576046	0.2867538	0.31724367	0.29396167	0.30526316	0.2965547	0.30654162	0.28716528	0.2851093	0.2841267	0.3066504	0.29897287	0.29869002	0.24331875	0.28617722	0.23556107	0.23643033	0.2420966	0.28572384	0.32004997	0.276469	0.30822605	0.28125417	0.24153407	0.2723636	0.28317285	0.31441706	0.2808576	0.3028303	0.2729097	0.24191536	0.2407628	0.32101375	0.30692795	0.23729405	0.31762114
7000	0.30728644	0.29911453	0.3083455	0.30869305	0.305998	0.29112515	0.30430847	0.28923154	0.2772663	0.28799713	0.2608902	0.2920974	0.28151152	0.28102022	0.2863846	0.31759796	0.3050862	0.3185027	0.2830941	0.31052724		0.31844288	0.33530048	0.31514975	0.27940413	0.3259376	0.29764614	0.28235286	0.33	0.2925779	0.31316778	0.2915025	0.33764896	0.31698132	0.32315174	0.28499532	0.2971051	0.30133015	0.3192173	0.30581936	0.31830367	0.28104222	0.28224385	0.277909	0.28030705	0.28161383	0.31266657	0.3005614	0.31932685	0.31114992	0.2935742	0.28690132	0.28386906	0.28876382	0.31949893	0.3236989	0.27597564	0.25100976	0.28038996	0.2302079	0.23053645	0.23412073	0.2751361	0.29947108	0.2643222	0.30091494	0.26277503	0.23237239	0.27211726	0.27574408	0.29786146	0.28125203	0.29782718	0.26830357	0.23246622	0.23268417	0.3026838	0.2913336	0.22832346	0.3038544
7002	0.29663742	0.29134926	0.30243388	0.2905062	0.30472472	0.29128203	0.3104097	0.30589986	0.29611787	0.30923003	0.26213738	0.2993088	0.27447635	0.28816378	0.28936645	0.31381443	0.28441966	0.29897252	0.27278498	0.30039263	0.31844288		0.30220398	0.30121598	0.27668217	0.29907548	0.2695277	0.3044806	0.31215116	0.2807292	0.30028775	0.29292205	0.29453704	0.3000934	0.32003853	0.27983287	0.2973031	0.2979564	0.30095363	0.28822976	0.29008645	0.27595934	0.2740507	0.27320004	0.27821305	0.27188993	0.29730284	0.29351664	0.29514986	0.33057418	0.30309653	0.29782757	0.27294406	0.30377656	0.3370898	0.28949073	0.27788928	0.25908366	0.2697551	0.24747472	0.24650334	0.24344909	0.28351402	0.3002716	0.29086718	0.2884387	0.28231016	0.24071832	0.27377233	0.26385844	0.29195166	0.271266	0.2909118	0.26693115	0.24269183	0.24580926	0.30235726	0.2932942	0.24104087	0.2932417
7003	0.31519693	0.3122467	0.33767092	0.4056898	0.28020713	0.31247863	0.28362855	0.28257537	0.26947373	0.30393162	0.282462	0.3214917	0.27818725	0.29649696	0.27978963	0.32495636	0.33089787	0.33334896	0.27667364	0.34512916	0.33530048	0.30220398		0.3296011	0.29635465	0.322061	0.3094918	0.2805285	0.31012633	0.28923383	0.31404558	0.3172107	0.3233957	0.3388288	0.31952095	0.2911268	0.298395	0.2910916	0.3258554	0.36619022	0.35181618	0.2722931	0.2807732	0.27309093	0.27223352	0.274439	0.31189662	0.3019929	0.3029478	0.29290366	0.30159175	0.28587538	0.27652773	0.32163477	0.29345277	0.30902213	0.30095258	0.25102007	0.30223483	0.2359697	0.23507737	0.2382201	0.27688706	0.327573	0.2745324	0.30216974	0.2824106	0.23395918	0.28006655	0.27749062	0.3345297	0.27275524	0.32290867	0.27254778	0.23892912	0.24239612	0.3315169	0.29941922	0.23472936	0.31581718
7025	0.3042358	0.32062072	0.32776284	0.32509342	0.29018596	0.31002694	0.29083794	0.29196712	0.28347147	0.29264224	0.27394295	0.2848043	0.31041586	0.29891083	0.31535184	0.30420038	0.3016973	0.3180386	0.30867374	0.3273515	0.31514975	0.30121598	0.3296011		0.28062978	0.3054607	0.32342875	0.28125706	0.30771536	0.30920267	0.29992723	0.28391895	0.31538117	0.33691177	0.29822627	0.311764	0.30842596	0.3149532	0.3325942	0.31729713	0.29864073	0.30781987	0.32327273	0.31425178	0.30388045	0.30567083	0.3004624	0.3007226	0.30428696	0.30645418	0.31553647	0.27444565	0.3056351	0.28150883	0.30026868	0.3218621	0.29353356	0.24953502	0.2929555	0.24493349	0.2443034	0.24723722	0.2819387	0.30549118	0.26421174	0.30002463	0.27653584	0.24546579	0.28381562	0.30078655	0.3231457	0.30724457	0.31963184	0.27649644	0.24731436	0.24519482	0.3060934	0.308936	0.24940008	0.3307831
7063	0.29156482	0.30844456	0.31044942	0.29744926	0.29765734	0.2895284	0.2748855	0.28938854	0.27785268	0.30816007	0.302273	0.27350205	0.27128503	0.27184367	0.26885122	0.2933706	0.28079456	0.2995743	0.27355576	0.28049573	0.27940413	0.27668217	0.29635465	0.28062978		0.30776542	0.27380052	0.27946946	0.2702564	0.26961386	0.30685097	0.26139727	0.26538095	0.28654775	0.28548113	0.28663155	0.27192873	0.2737128	0.2870995	0.280673	0.28315285	0.27333343	0.27989373	0.2759626	0.27339563	0.27419418	0.30078718	0.296158	0.2872299	0.28262717	0.28341973	0.28797868	0.2576828	0.27108315	0.29071596	0.28839946	0.36039767	0.30852738	0.3161381	0.3146197	0.3267127	0.33073702	0.29368016	0.32677245	0.3032932	0.304169	0.2864815	0.3365827	0.3154272	0.26697317	0.30091926	0.27528986	0.28497848	0.3126151	0.3271807	0.3182065	0.3047006	0.30555886	0.33319455	0.28780094
7092	0.382064	0.31053743	0.3350472	0.30740583	0.32114825	0.322816	0.31247818	0.3149561	0.30706754	0.3180648	0.2693229	0.28244364	0.27948862	0.30034682	0.28324586	0.30531967	0.29892483	0.35355234	0.2872613	0.3090062	0.3259376	0.29907548	0.322061	0.3054607	0.30776542		0.29620233	0.30827522	0.3012421	0.2806701	0.3760944	0.28467792	0.3219904	0.3077886	0.30876476	0.28429133	0.2995024	0.29164493	0.31769672	0.31881422	0.31320107	0.29283208	0.2874043	0.280113	0.28199193	0.2838392	0.37429482	0.31052732	0.31059393	0.31254765	0.30567902	0.30464464	0.2754538	0.28153947	0.31532964	0.30299005	0.31381354	0.2726086	0.2961835	0.25739905	0.24830851	0.25641987	0.30348012	0.31535944	0.28891656	0.3310231	0.2883337	0.25256646	0.28761384	0.27780175	0.3255835	0.29104748	0.31229076	0.2733731	0.25007856	0.24967623	0.34524548	0.3119496	0.24888238	0.31554696
7127	0.29600757	0.3114356	0.3009236	0.30101103	0.28466496	0.26847804	0.30070257	0.2921797	0.28667596	0.27814054	0.27870074	0.27877763	0.31092155	0.32768276	0.32845467	0.306965	0.28150102	0.30266395	0.31159776	0.2949025	0.29764614	0.2695277	0.3094918	0.32342875	0.27380052	0.29620233		0.26894915	0.29697597	0.3468812	0.2908	0.2771153	0.30248663	0.3061352	0.3008088	0.3340653	0.2934182	0.31918457	0.32117543	0.2888767	0.28863275	0.31699976	0.3166123	0.32012597	0.31063136	0.30686817	0.30902728	0.31128603	0.30393592	0.3044466	0.3276353	0.29796898	0.3163583	0.27473715	0.290896	0.29873842	0.27961704	0.24203135	0.28362948	0.24197105	0.2429229	0.24831243	0.27527443	0.28584424	0.2596392	0.30121297	0.2611428	0.24304141	0.27798483	0.30956584	0.3056015	0.303188	0.29358935	0.26023445	0.24279958	0.24194494	0.28797707	0.3045124	0.24198453	0.32229638
7143	0.28897932	0.28266802	0.29470193	0.28423184	0.30094928	0.32033113	0.287425	0.30779248	0.30993494	0.33976576	0.26234195	0.2826	0.27165812	0.28484106	0.28425443	0.274126	0.2809282	0.30918252	0.28127927	0.28231946	0.28235286	0.3044806	0.2805285	0.28125706	0.27946946	0.30827522	0.26894915		0.29738986	0.26777935	0.29675734	0.26416028	0.27543455	0.28429347	0.302362	0.28329137	0.2841923	0.27635762	0.28692195	0.25840303	0.2852508	0.28529194	0.2780282	0.273511	0.27179524	0.27346003	0.3110458	0.30135694	0.3058679	0.3229957	0.30794802	0.2925471	0.27212912	0.27976045	0.29914328	0.28616816	0.2874215	0.2639301	0.27185744	0.24915972	0.24510926	0.25611833	0.29050997	0.2905153	0.3011476	0.29457003	0.28930363	0.24903879	0.2791502	0.2683939	0.29614523	0.26872486	0.2833538	0.2652554	0.24576852	0.24696511	0.31198514	0.29268572	0.25047573	0.27844316
7164	0.2907762	0.3020141	0.29399395	0.31766185	0.32871035	0.2942639	0.3261427	0.32563838	0.3301761	0.30397797	0.27737945	0.30340222	0.2814837	0.3060049	0.2897651	0.30896506	0.3341425	0.3022118	0.28859457	0.30110565	0.33	0.31215116	0.31012633	0.30771536	0.2702564	0.3012421	0.29697597	0.29738986		0.29396287	0.31359792	0.26939946	0.34740615	0.30263633	0.3309201	0.28578207	0.29150707	0.30374184	0.3029203	0.29453805	0.3122275	0.28637785	0.28357825	0.27801508	0.27868557	0.28236717	0.3075967	0.31109756	0.34739003	0.325047	0.3023579	0.31281206	0.28124452	0.3018081	0.31755635	0.34426108	0.27685282	0.26125988	0.2827931	0.24885201	0.2500233	0.25307602	0.29141846	0.2858716	0.30568978	0.2947943	0.2860171	0.25449827	0.27675846	0.27869692	0.2984091	0.28762615	0.2983427	0.27250177	0.25065887	0.2472653	0.29611698	0.29790765	0.24863188	0.29709214
