block,stat,MAF
1_11,0.9361399,0.0065575
1_11,0.93946785,0.04231
1_11,0.02108562,0.00624125
1_11,0.6060014,0.002275
1_11,0.012247783,0.001935
1_11,0.54966676,0.000945
1_11,0.0067923646,0.0061325
1_11,0.032234512,0.00047375
1_11,0.0012902248,0.00063625
1_11,0.2538126,0.00033
1_11,0.86679393,0.04160625
1_11,0.37614733,0.0020175
1_11,0.49779814,0.0161325
1_11,0.21614885,0.00593375
1_11,0.6099597,0.00352625
1_11,0.12216246,0.005215
1_11,0.07214842,0.08498
1_11,0.97585535,0.000925
1_11,0.24191934,0.00243375
1_11,0.008107677,0.005145
1_11,0.007625725,0.00629
1_11,0.45473045,0.0
1_11,0.053228647,0.00228875
1_11,0.5557297,0.01016125
1_11,0.060306158,0.168755
1_13,0.05139888,0.00059375
1_14,0.035029765,0.00589375
1_14,0.37512565,0.012865
1_14,0.6511655,0.00359375
1_14,0.06734354,0.02957375
1_14,0.031556718,0.0
1_14,0.032234512,0.00047375
1_14,0.039685525,0.4395275
1_14,0.10196924,0.00881125
1_14,0.05697581,0.0005725
1_14,0.12779538,0.03205125
1_14,0.8739797,0.03464375
1_14,0.25475326,0.00921875
1_14,0.6022227,0.0022325
1_14,0.63803375,0.01193125
1_15,0.99743485,0.01395125
1_16,0.06959006,0.00624875
1_16,0.0005134126,0.00086375
1_16,0.15068698,0.06855625
1_16,0.63569283,0.03053375
1_17,0.21625954,0.0051025
1_17,0.96057564,0.000905
1_17,0.2212332,0.00233375
1_17,0.046471525,0.0
1_17,0.005346949,0.0040175
1_17,0.085785665,0.00366625
1_20,0.056979835,0.0005725
1_20,0.7730013,0.00703
1_33,5.800274e-05,0.00529125
1_34,0.002589215,0.00432
1_35,0.044666428,0.02397
1_35,0.021062927,0.00427375
1_35,0.041268818,0.002025
1_35,0.38873738,0.0496125
1_39,0.056979835,0.0005725
1_39,0.7654795,0.02544625
1_39,0.0021967385,0.01318625
1_39,0.031033965,0.0004875
1_39,0.92529374,0.0659075
1_39,0.3709513,0.01307
1_39,0.030210108,0.00180625
1_39,0.046571735,0.00204375
1_39,0.6022227,0.0022325
1_39,0.35337228,0.00342
1_39,0.36609066,0.0
1_39,0.5690364,0.0165775
1_39,0.010917188,0.02850875
1_39,0.09284797,0.006935
1_39,0.5335924,0.030055
1_39,0.9263048,0.03463125
1_41,0.18053807,0.009355
1_42,0.03697991,0.0070025
1_42,0.26944926,0.00567125
1_42,0.9765315,0.00100625
1_42,0.0053692055,0.0
1_42,0.07092891,0.00861125
1_42,0.12582739,0.018825
1_42,0.011179139,0.00500625
1_42,0.09069704,0.00407625
1_42,0.018653713,0.00064125
1_42,0.6300571,0.00100625
1_42,0.120114945,0.0024
1_42,0.51691103,0.00305
1_42,0.004405623,0.006845
1_42,0.5506155,0.00248875
1_42,0.0027485266,0.04745125
1_42,0.46513143,0.0
1_42,0.63570565,0.01042125
1_42,0.4191153,0.0024325
1_42,0.1046801,0.0127425
1_42,0.00037349114,0.02029875
1_42,0.03697991,0.0070025
1_42,0.39258584,0.00283
1_42,0.14002523,0.0147275
1_42,0.5489093,0.00470625
1_42,0.046290036,0.053545
1_42,0.13493598,0.0174625
1_42,0.011131072,0.0241775
1_42,0.02756613,0.02467875
1_42,0.06988184,0.00954375
1_42,0.017954608,0.00310125
1_42,0.4930526,0.00384125
1_42,0.03226222,0.0005275
1_42,0.0058861664,0.00400625
1_42,0.0057442696,0.0033825
1_42,0.005751433,0.00337625
1_42,0.048343305,0.0020125
1_42,0.9842206,0.0009025
1_42,0.11336744,0.00301875
1_43,0.0007401517,0.0082375
1_43,0.082830645,0.00606625
1_43,0.0060420916,0.0043775
1_43,0.4424946,0.0025875
1_43,0.7135746,0.01937125
1_43,0.0035517332,0.107405
1_43,0.8763114,0.179545
1_43,0.0627486,0.0
1_43,0.3237391,0.000955
1_43,0.8651098,0.0
1_43,0.32006544,0.43567124
1_43,0.030593172,0.2182875
1_43,0.095003724,0.00385625
1_43,0.00047067908,0.00869875
1_43,0.04520974,0.0
1_43,0.043785468,0.0056375
1_45,0.0022268142,0.10774625
1_45,0.7730809,0.01203625
1_45,0.031665877,0.0005025
1_45,0.26930133,0.01016625
1_45,0.030019665,0.00058125
1_45,0.07149844,0.084355
1_45,0.72454125,0.42000124
1_45,0.8812291,0.15004875
1_45,0.5517954,0.0869175
1_45,0.07149844,0.084355
1_45,0.6042626,0.01421
1_45,0.008310743,0.13392125
1_45,0.15501235,0.00508125
1_45,0.004792081,0.11444375
1_45,0.002362557,0.00771625
1_45,0.45466048,0.002535
1_45,0.0007442697,0.00823
1_45,0.16434284,0.00219375
1_45,0.008223925,0.00668625
1_45,0.0046450575,0.09177
1_45,0.0007442697,0.00823
1_45,0.021678517,0.003285
1_45,0.0028846106,0.00644625
1_45,0.110320546,0.02220125
1_45,0.024435475,0.04543375
1_45,0.026336756,0.00871375
1_45,0.95170295,0.00936375
1_45,0.13872384,0.03329625
1_45,0.0007117793,0.0031575
1_45,0.06630898,0.02040125
1_45,0.012419475,0.01187875
1_45,0.0075645414,0.00617
1_46,0.043476228,0.01308625
1_46,0.13681507,0.0022675
1_46,0.6644432,0.0174975
1_46,0.010942107,0.00422
1_46,0.04482028,0.00060375
1_46,0.017379425,0.0
1_46,0.066956855,0.00536625
1_46,0.9765625,0.00385875
1_46,0.5635933,0.00235375
1_46,0.0011748353,0.00815
1_46,0.5681372,0.02837875
1_46,0.00044560633,0.00433875
1_46,0.06630898,0.02040125
1_47,0.6167785,0.20388877
1_47,0.3404493,0.0419475
1_47,0.0016024656,0.0
1_47,0.027665675,0.06869375
1_47,0.3623562,0.00947375
1_47,0.038370732,0.01846125
1_47,0.06497261,0.0347275
1_47,0.23200901,0.0053675
1_47,0.85207206,0.17366125
1_47,0.046290252,0.00832375
1_47,0.9282223,3.75e-05
1_47,0.10367466,0.0023
1_47,0.02319863,0.13016625
1_47,0.96133506,0.0436225
1_47,0.00047929693,0.0008975
1_47,0.015677148,0.0
1_47,0.0041522784,0.0184625
1_47,0.49261323,0.0
1_47,0.5950005,0.0036325
1_49,0.37816423,0.00200375
1_51,0.98203033,0.01742375
1_51,0.72663844,0.0025025
1_51,0.0009099377,0.00416875
1_51,0.9994217,0.017025
1_51,0.0062515573,0.0874025
1_59,0.00048086434,0.0008475
1_59,0.018454146,0.46713626
1_59,0.16076605,0.03218125
1_59,0.54981536,0.4574175
1_59,0.002362557,0.00771625
1_62,0.43621197,0.01144375
1_62,0.3701129,0.01749875
1_62,0.57108724,0.04314125
1_62,0.08004162,0.00766
1_62,0.58865774,0.0010125
1_62,0.00040673927,0.00094875
1_62,0.31334206,0.0129375
1_62,0.10470932,0.009865
1_62,0.028181376,0.00198375
1_62,0.59239256,0.02743
1_62,0.05971737,0.0
1_62,0.50027657,0.0527925
1_62,0.08460047,0.00732
1_62,0.056832016,0.03676625
1_62,0.5681581,0.00305875
1_62,0.008638967,0.00686125
1_62,0.84469974,0.013645
1_62,0.8831993,0.00470375
1_62,0.8927045,0.09750875
1_62,0.5137554,0.00405125
1_62,0.26485908,0.007125
1_62,0.020707432,0.00292
1_62,0.46815714,0.0198725
1_62,0.15924762,0.02938125
1_62,0.86743426,0.04627125
1_62,0.02082727,0.00477
1_62,0.8733921,0.01884125
1_62,3.613712e-05,0.0057825
1_62,0.0009219391,0.00461125
1_62,0.43621197,0.01144375
1_62,0.66705036,0.02509875
1_62,0.7854138,0.0
1_62,0.5900351,0.00102875
1_62,0.17846012,0.00265625
1_62,0.061355487,0.0
1_62,0.0061470876,0.00456875
1_62,0.2525226,0.014185
1_62,0.16573648,0.00245625
1_62,0.5593184,0.0025475
1_62,0.55285233,0.052055
1_62,0.022486731,0.0051175
1_62,0.08100586,0.39902627
1_62,0.0061470876,0.00456875
1_62,0.16573648,0.00245625
1_62,0.031624928,0.000655
1_62,0.66705036,0.02509875
1_62,0.17846012,0.00265625
1_62,0.66705036,0.02509875
1_62,0.9183588,0.019415
1_62,0.0040517244,0.01158625
1_62,0.61524266,0.0020475
1_62,0.13647152,0.141475
1_62,0.99041253,0.010755
1_62,0.111246444,0.01932
1_62,0.8598587,0.07760125
1_62,0.7690794,0.01954125
1_62,0.0007561525,0.00341
1_62,0.629502,0.003445
1_62,0.21744543,0.00459875
1_62,0.19328561,0.02252875
1_62,0.99699134,0.0590125
1_62,0.37544373,0.0
1_62,0.25501037,0.0269575
1_62,0.32278183,0.0040475
1_62,0.9774845,0.123765
1_62,0.48619658,0.00089875
1_62,0.0075990157,0.00471875
1_62,0.9353553,0.0
1_62,0.37432083,0.00998375
1_62,0.5080608,0.00906625
1_62,0.067440234,0.0
1_62,0.98609906,0.00808875
1_62,0.12064003,0.00597375
1_62,0.0027975875,0.0090925
1_62,0.36668462,0.00107
1_62,0.0029798204,0.00848875
1_62,0.08644181,0.0
1_62,0.658182,0.012475
1_62,0.11518765,0.00772
1_62,0.31050128,0.059475
1_62,0.4307505,0.00299375
1_62,0.020702485,0.00308375
1_62,0.9425645,0.021875
1_62,0.5434734,0.00262875
1_62,0.098134704,0.01199125
1_62,0.06705128,0.00430125
1_62,0.63284546,0.00405875
1_62,0.28891903,0.00274
1_62,0.883762,0.00106
1_62,0.002864671,0.000675
1_62,0.43585178,0.0032275
1_62,0.76368296,0.00054625
1_62,0.032716587,0.00752375
1_62,0.7686733,0.10710625
1_62,0.19536965,0.13951625
1_62,0.93430734,0.09728125
1_62,0.90935785,0.01163625
1_62,0.0036387213,0.00305625
1_62,0.87521076,0.0
1_62,0.084936455,0.17459124
1_62,0.0120447725,0.3933
1_62,0.04291581,0.12466125
1_62,0.6529567,0.003725
1_62,0.26971734,0.0025125
1_62,0.43636334,0.0
1_62,0.0021987774,0.008345
1_62,0.10694595,0.0054875
1_62,0.0031684067,0.00779
1_62,0.94328916,0.000975
1_62,0.8223224,0.00050375
1_62,0.07686933,0.00394625
1_62,0.026270526,0.0067425
1_62,0.47480777,0.0
1_62,0.4667925,0.00215875
1_62,0.55957556,0.015235
1_62,0.028226372,0.00738125
1_62,0.57524586,0.0
1_62,0.041337732,0.0
1_62,0.5306384,0.0009025
1_62,0.15834606,0.00215375
1_62,0.36561328,0.0668175
1_62,0.010267613,0.01716875
1_62,0.10263975,0.1678975
1_63,0.63557243,0.00383125
1_63,0.27110958,0.00564875
1_63,0.99490523,0.00100375
1_63,0.66776997,0.00100875
1_64,0.2704811,0.04831375
1_64,0.081305616,0.0165875
1_64,0.47474378,0.0291975
1_70,0.004101121,0.003825
1_70,0.6249794,0.00346
1_70,0.4742029,0.0
1_70,0.046858307,0.002245
1_70,0.072579235,0.01630625
1_70,0.080654524,0.003675
1_70,0.2519779,0.00233875
1_71,0.7514849,0.0098375
1_79,0.025061218,0.0032975
1_79,5.3919386e-05,0.005215
1_80,0.0042993748,0.00397625
1_80,0.23693912,0.00243
1_80,7.963122e-05,0.00543625
1_80,0.19427529,0.003435
1_80,0.6259155,0.00359625
1_80,0.13551366,0.00532125
1_80,0.0020588646,0.00807125
1_80,0.36298743,0.00209375
1_80,0.849074,0.0
1_80,0.9691701,0.02789625
1_80,0.060822845,0.00715125
1_80,0.41691098,0.01299375
1_80,0.007834309,0.022305
1_80,0.024883648,0.00447
1_80,0.07700573,0.00382125
1_80,0.0075740847,0.00418375
1_80,0.70649475,0.20116626
1_81,0.032234512,0.00047375
1_83,0.32481927,0.023735
1_83,0.5328785,0.0009025
1_83,0.8977646,0.00589875
1_83,0.014348589,0.00955625
1_83,0.97944754,0.018635
1_83,0.6601361,0.30237
1_83,0.98034525,0.01665625
1_83,0.10561913,0.008275
1_89,0.16082273,0.0025125
1_93,0.12035075,0.004345
1_93,0.01908474,0.03026
1_93,0.9405047,0.0189175
1_94,0.01908474,0.03026
1_95,0.019142495,0.03010625
1_96,0.018176282,0.02799875
1_96,0.018176282,0.02799875
1_96,0.024829123,0.28739125
1_96,0.032058164,0.00050125
1_96,0.00073897175,0.00089625
1_96,0.0003643007,0.01644875
1_96,0.015339833,0.22001125
1_96,0.21673737,0.0023475
1_96,0.48209402,0.0
1_96,0.14822146,0.00389
1_96,0.6470051,0.00525125
1_96,0.6337062,0.02985
1_96,0.0033548558,0.00420625
1_96,0.0061465814,0.00442
1_96,0.98636353,0.00099125
1_96,0.06108016,0.004035
1_96,0.0071217543,0.00554875
1_96,0.0032747646,0.00852
1_96,0.94414985,0.02593875
1_96,0.056174498,0.00445625
1_96,0.03213553,0.00052875
1_96,0.026435262,0.005405
1_96,0.59020406,0.00246
1_96,0.57499135,0.00100125
1_96,0.010957729,0.00063625
1_96,0.31977826,0.02384875
1_96,0.9228387,0.00990125
1_96,0.84588623,0.017825
1_96,0.055706926,0.0363575
1_96,0.15161619,0.00559125
1_96,0.270499,0.01292
1_96,0.030768553,0.00222875
1_96,0.59193224,0.00401
1_96,0.00010035455,0.0028225
1_96,0.8644505,0.00434125
1_96,0.3926297,0.0974725
1_96,0.8934511,0.01070875
1_96,0.612898,0.06909625
1_96,0.08849201,0.00580625
1_96,0.011692669,0.01124125
1_96,0.079227686,0.030665
1_96,0.5344867,0.00302875
1_96,0.012059827,0.00365875
1_96,0.0604245,0.00256
1_96,0.16182348,0.0023825
1_96,0.094970785,0.00975625
1_96,0.27094865,0.01085375
1_96,0.76835424,0.004285
1_96,0.0008638236,0.01487875
1_96,0.046828523,0.00221875
1_96,0.759501,0.00420125
1_96,0.48148236,0.14632875
1_96,0.48148236,0.14632875
1_96,0.024806404,0.3934175
1_99,0.031019634,0.02239625
1_99,0.9001337,0.25281876
1_99,0.113009684,0.00928
1_99,0.16662271,0.0058275
1_99,0.13323611,0.00892
1_99,0.1820482,0.35719624
1_99,0.07147009,0.02900625
1_99,0.95857143,0.00104
1_99,0.0014151344,0.00702875
1_99,0.101096846,0.00419
1_99,0.9399859,0.0129375
1_99,0.016117694,0.05155125
1_99,0.005272107,0.00458125
1_99,0.011401204,0.0059725
1_99,0.078146026,0.03463875
1_99,0.49622715,0.0031275
1_99,0.80996245,0.0
1_99,0.54836625,0.03083625
1_99,0.113009684,0.00928
1_99,0.7273568,0.0016025
1_99,0.23748997,0.04303625
1_99,0.12883861,0.00709875
1_99,0.5511703,0.0
1_99,0.86235917,0.10877125
1_99,0.6133158,0.0189275
1_99,0.031937785,0.0053175
1_99,0.11892985,0.02634375
1_99,0.22803745,0.0202125
1_99,0.0426108,0.01504
1_99,0.15831144,0.0023325
1_99,0.5816149,0.00420375
1_99,0.090897225,0.02587375
1_99,0.7857335,0.00241875
1_99,0.004534038,0.0043425
1_99,0.1636983,0.00551625
1_99,0.8624376,0.0226575
1_99,0.5934731,0.00877875
1_99,0.49233788,0.00296875
1_99,0.08390965,0.0039675
1_99,0.66311574,0.02927375
1_99,0.011363951,0.0
1_99,0.06989993,0.03923375
1_99,0.103248514,0.0034575
1_99,0.40115646,0.018815
1_99,0.035093147,0.0281425
1_99,0.0010525949,0.005355
1_99,0.51764286,0.00683625
1_99,0.010100312,0.00359
1_99,0.16105103,0.01411625
1_99,0.0104532065,0.02930875
1_99,0.13407843,0.0111525
1_99,0.005869512,0.0210375
1_99,0.033603206,0.0291875
1_99,0.114397295,0.00880625
1_99,0.5588236,0.00098375
1_99,0.23582983,0.01064125
1_99,0.14982873,0.00957
1_99,0.06989993,0.03923375
1_99,0.0358337,0.00611625
1_99,0.97708875,0.00697
1_99,0.025697134,0.010005
1_99,0.93119884,0.0189275
1_99,0.66311574,0.02927375
1_99,0.42255846,0.01351
1_99,0.7857335,0.00241875
1_99,0.004534038,0.0043425
1_99,0.9754948,0.01588875
1_99,0.03148916,0.0236975
1_99,0.114845365,0.00700875
1_99,0.77781004,0.02451625
1_99,0.031937785,0.0053175
1_99,0.013258472,0.01039
1_99,0.9692926,0.0009775
1_99,0.031938314,0.02832
1_99,0.0017990913,0.0
1_99,0.51764286,0.00683625
1_99,0.5803146,0.00393
1_99,0.025280328,0.002525
1_99,0.003125462,0.00413375
1_99,0.1636983,0.00551625
1_99,0.009336382,0.0
1_99,0.008574064,0.00993375
1_99,0.8589272,0.013345
1_99,0.010887639,0.00486375
1_99,0.021482695,0.0169325
1_99,0.01955076,0.004105
1_99,0.5816149,0.00420375
1_99,0.023111751,0.00283
1_99,0.0033349711,0.00732625
1_99,0.103248514,0.0034575
1_99,0.010100312,0.00359
1_99,0.016351547,0.004645
1_99,0.16105103,0.01411625
1_99,0.038498625,0.02040875
1_99,0.549637,0.00878
1_99,0.047178216,0.012955
1_99,0.61081153,0.0019475
1_99,0.5273563,0.0247075
1_99,0.0005930207,0.00092
1_99,0.68262273,0.01687375
1_99,0.0012625031,0.0006225
1_99,0.13407843,0.0111525
1_99,0.090897225,0.02587375
1_99,0.00067429454,0.0034275
1_99,0.5934731,0.00877875
1_99,0.8624376,0.0226575
1_99,0.67559826,0.0016225
1_99,0.7163532,0.00166625
1_99,0.1114327,0.28473875
1_99,0.03493957,0.00595375
1_99,0.00042826077,0.00089625
1_99,0.021587763,0.00489375
1_99,5.225944e-05,0.00520125
1_99,0.045138262,0.01948375
1_99,0.041650828,0.00573
1_99,0.7230649,0.00394125
1_100,0.631022,0.00372125
1_100,0.15090245,0.0022075
1_100,0.0019256552,0.1772475
1_100,0.018124983,0.02017625
1_100,0.31191644,0.0
1_100,0.45628062,0.00086875
1_100,0.3117907,0.0
1_100,0.024661707,0.0429075
1_100,0.0006768336,0.28568625
1_100,0.00045642492,0.27748126
1_100,0.031709954,0.0005475
1_100,0.012450031,0.0596475
1_100,0.0020459609,0.1195325
1_100,0.08418547,0.00683375
1_100,0.6272719,0.01566
1_100,0.0038835318,0.01061625
1_100,0.05170091,0.0381825
1_100,0.027491014,0.014045
1_100,0.39066514,0.0312975
1_100,0.0022622833,0.27538374
1_100,0.010011573,0.022155
1_100,0.009495009,0.08352375
1_100,0.77019477,0.0027025
1_100,0.031709954,0.0005475
1_100,0.1841628,0.2143775
1_100,0.00611445,0.04147125
1_100,0.260472,0.0
1_100,0.31180552,0.00400125
1_100,0.9441178,0.0010475
1_100,0.0056646587,0.0071275
1_100,0.3628718,0.01920875
1_100,0.08418547,0.00683375
1_100,0.51749974,0.042885
1_100,0.7365577,0.00171625
1_100,0.12899844,0.45076624
1_100,0.62158275,0.00915
1_100,0.010011573,0.022155
1_100,0.0001184983,0.07221125
1_100,0.031870473,0.0005025
1_100,0.03236149,0.02179125
1_100,0.17087832,0.01748
1_100,0.25625542,0.0174275
1_100,0.031472117,0.0005
1_100,0.0014046225,0.30205876
1_100,0.10725788,0.006935
1_106,0.5452349,0.00282875
1_106,0.0025662042,0.00636
1_106,0.13970955,0.0
1_106,0.2219335,0.0
1_106,0.4444188,0.00583125
1_106,0.018030021,0.00222875
1_106,0.18384378,0.0
1_106,0.23092839,0.0101375
1_106,0.55564463,0.00374875
1_106,0.36991972,0.0
1_106,0.31642184,0.05819125
1_106,0.19277255,0.00355625
1_106,0.02660795,0.0482475
1_106,0.18610346,0.0052825
1_106,0.006874168,0.0041525
1_106,0.46778107,0.00436125
1_106,0.23101859,0.0
1_106,0.5741913,0.000935
1_106,0.025160352,0.00059875
1_109,0.060519118,0.00684875
1_109,0.0034080145,0.00283125
1_109,0.29534912,0.0156275
1_109,0.19441919,0.01957875
1_109,0.008555825,0.01017125
1_110,0.1026185,0.02978375
1_110,0.7030557,0.05056375
1_110,0.3882695,0.0107875
1_112,0.002493097,0.0031425
1_115,0.26164708,0.22574127
1_117,0.056979835,0.0005725
1_117,0.9842206,0.0009025
1_119,0.00049145444,0.09511
1_119,0.22053477,0.007875
1_119,0.15501235,0.00508125
1_119,0.059634894,0.04081125
1_121,0.044107366,0.00562625
1_121,0.00858951,0.00629125
1_125,0.056814454,0.37629625
1_125,0.007883388,0.00735125
1_125,6.0417475e-05,0.0062025
1_125,0.08626344,0.00975375
1_125,0.5672404,0.00435125
1_125,0.5672404,0.00435125
1_125,0.08626344,0.00975375
1_125,6.0417475e-05,0.0062025
1_125,0.031517472,0.0005675
1_125,0.11235376,0.00784875
1_128,0.029720346,0.02516625
1_129,0.5897474,0.0023825
1_129,0.027937636,0.02692
1_131,0.025219876,0.0019175
1_137,9.1088914e-05,0.10897375
1_137,0.7028843,0.0723025
1_137,0.5420429,0.00096125
1_137,0.01752051,0.00453875
1_137,0.064362794,0.00911
1_137,0.046584014,0.0094525
1_138,0.017757274,0.0338125
1_141,0.00037570344,0.08620375
1_141,0.021129303,0.004285
1_143,0.2563519,0.003365
1_143,0.008326336,0.01019125
1_143,0.0627487,0.0271475
1_143,0.052509554,0.01992375
1_143,0.10285827,0.00651625
1_143,0.0034797336,0.01752125
1_143,5.0833733e-05,0.0051675
1_143,0.0067923646,0.0061325
1_143,0.0075207176,0.0072625
1_143,0.419155,0.00857625
1_143,0.44895345,0.0076425
1_144,0.3866589,0.10956375
1_144,0.003343132,0.2159525
1_144,0.22238389,0.00260875
1_144,0.24926817,0.0087925
1_144,0.01796833,0.0103925
1_144,0.065503865,0.00547625
1_144,0.77752453,0.361255
1_144,0.002267882,0.10944
1_144,0.14971884,0.03379875
1_144,0.09630515,0.0656925
1_144,0.5819385,0.0033225
1_144,0.046978205,0.005405
1_144,0.5649268,0.00413875
1_144,0.85667753,0.03498625
1_144,0.83036995,0.0046525
1_144,0.8313215,0.05903875
1_144,0.2789401,0.0100625
1_144,0.029325,0.00229125
1_144,0.52015114,0.0
1_144,0.053737823,0.010055
1_144,0.3331415,0.00870875
1_144,0.23671298,0.0
1_144,0.17492723,0.0060975
1_144,0.11170286,0.0
1_144,6.421453e-05,0.00439375
1_144,0.13288157,0.0
1_144,0.13772467,0.01027875
1_144,0.017605131,0.00512625
1_144,0.074811764,0.336205
1_144,0.68976074,0.0043525
1_144,0.21654715,0.00483875
1_144,0.008670951,0.00737
1_144,0.1352614,0.00766
1_144,0.6028312,0.01802625
1_144,0.032099854,0.0005725
1_144,0.35900825,0.0
1_144,0.11979054,0.00976125
1_144,0.1148961,0.01921
1_144,0.0001047589,0.01103875
1_144,0.5649268,0.00413875
1_144,0.56095916,0.0902975
1_144,0.34697625,0.00500625
1_144,0.8313215,0.05903875
1_144,0.4352487,0.0169675
1_144,0.0015349139,0.49123
1_144,0.18083769,0.01067375
1_144,0.0037741864,0.0213525
1_144,0.30544764,0.0311425
1_144,0.015977655,0.0033725
1_144,0.17910828,0.00258875
1_144,0.028838132,0.48354
1_144,0.17492723,0.0060975
1_144,0.8500265,0.04176875
1_144,0.21953541,0.0
1_144,9.560895e-05,0.0062175
1_144,0.21654715,0.00483875
1_144,0.11170286,0.0
1_144,0.009326677,0.00068875
1_144,0.51291275,0.00268125
1_144,0.008670951,0.00737
1_144,0.92190844,0.03964
1_144,0.008670951,0.00737
1_144,0.34697625,0.00500625
1_144,0.17910828,0.00258875
1_144,0.105944805,0.00439375
1_144,0.022093741,0.38869
1_144,0.4132409,0.003285
1_144,0.1148961,0.01921
1_144,0.0045520165,0.01588125
1_144,0.87615967,0.04103625
1_144,0.87266874,0.0409325
1_144,0.03468584,0.01303875
1_144,0.30918172,0.007005
1_144,0.0058546243,0.00261625
1_144,0.6943504,0.00850625
1_144,0.9835343,0.02339375
1_144,0.06937785,0.0045425
1_144,0.52968514,0.0009025
1_144,0.00020829742,0.00622125
1_144,0.005583278,0.23715875
1_144,0.10510799,0.00995625
1_144,0.52968514,0.0009025
1_144,0.6118968,0.00104
1_144,0.9512356,0.0051575
1_144,0.2151562,0.07816625
1_144,0.00839868,0.00630875
1_145,0.1043479,0.0064775
1_145,0.6115578,0.022455
1_145,0.13458304,0.01170125
1_145,0.47738442,0.00213125
1_146,0.2958703,0.00698625
1_146,0.020268224,0.0340475
1_146,0.72342336,0.00768
1_146,0.15501235,0.00508125
1_146,0.6222415,0.003455
1_146,0.07394528,0.0
1_146,0.99857074,0.0
1_146,0.60067433,0.00224
1_146,0.0023912012,0.00615625
1_146,0.008176614,0.0061425
1_146,0.10913615,0.00846875
1_146,0.001228399,0.008095
1_146,0.9498336,0.0064
1_146,0.98300517,0.00567875
1_146,0.097071454,0.00425
1_146,0.11528578,0.0099425
1_146,0.097071454,0.00425
1_146,0.0041214596,0.00300625
1_146,0.31743205,0.00457875
1_146,0.3209429,0.0105375
1_146,0.018629236,0.00381875
1_146,0.041680697,0.00108625
1_146,0.0029719342,0.0052325
1_146,0.11295544,0.13765875
1_146,0.91981757,0.033145
1_146,0.008237049,0.00617125
1_146,0.0013225244,0.00776625
1_146,0.120752275,0.00815
1_146,0.08072615,0.00365625
1_146,0.08253636,0.0037625
1_146,0.6179416,0.00235375
