block,stat,MAF
1_11,0.99866164,0.0
1_11,0.051861532,0.0177775
1_11,0.9570388,0.0138725
1_11,0.9996682,0.00091875
1_11,0.9650894,0.010715
1_11,0.0024346027,0.0066525
1_11,0.43878582,0.0447975
1_11,0.0044641607,0.00751875
1_11,0.013604377,0.000475
1_11,0.52571034,0.0512375
1_11,0.99937266,0.292285
1_11,0.50391316,0.0065575
1_11,0.44168678,0.04231
1_11,0.008591925,0.00624125
1_11,0.6780079,0.002275
1_11,0.004727407,0.001935
1_11,0.7084554,0.000945
1_11,0.002423469,0.0061325
1_11,0.013619577,0.00047375
1_11,0.00032839784,0.00063625
1_11,0.11960002,0.00033
1_11,0.5395195,0.04160625
1_11,0.1778032,0.0020175
1_11,0.7364692,0.0161325
1_11,0.10145489,0.00593375
1_11,0.28583255,0.00352625
1_11,0.9340747,0.005215
1_11,0.03239067,0.08498
1_11,0.48378828,0.000925
1_11,0.113887854,0.00243375
1_11,0.00296209,0.005145
1_11,0.0027628357,0.00629
1_11,0.7596728,0.0
1_11,0.97021407,0.00228875
1_11,0.26090628,0.01016125
1_11,0.026787743,0.168755
1_13,0.022578562,0.00059375
1_14,0.014905883,0.00589375
1_14,0.8022016,0.012865
1_14,0.3048789,0.00359375
1_14,0.030119369,0.02957375
1_14,0.013308817,0.0
1_14,0.013619577,0.00047375
1_14,0.9773886,0.4395275
1_14,0.046598997,0.00881125
1_14,0.025211137,0.0005725
1_14,0.058928523,0.03205125
1_14,0.40978763,0.03464375
1_14,0.12004908,0.00921875
1_14,0.6800506,0.0022325
1_14,0.66075754,0.01193125
1_15,0.47038835,0.01395125
1_16,0.031180179,0.00624875
1_16,0.9995855,0.00086375
1_16,0.06989101,0.06855625
1_16,0.29770598,0.03053375
1_17,0.88524884,0.0051025
1_17,0.4520795,0.000905
1_17,0.103908755,0.00233375
1_17,0.020255033,0.0
1_17,0.0018477389,0.0040175
1_17,0.95308244,0.00366625
1_20,0.025213107,0.0005725
1_20,0.3616316,0.00703
1_33,0.9999518,0.00529125
1_34,0.0007880848,0.00432
1_35,0.019406663,0.02397
1_35,0.00858184,0.00427375
1_35,0.01781397,0.002025
1_35,0.18370484,0.0496125
1_39,0.025213107,0.0005725
1_39,0.35809037,0.02544625
1_39,0.9984469,0.01318625
1_39,0.013069894,0.0004875
1_39,0.43473813,0.0659075
1_39,0.80441284,0.01307
1_39,0.9824834,0.00180625
1_39,0.97373044,0.00204375
1_39,0.6800506,0.0022325
1_39,0.8137108,0.00342
1_39,0.17308056,0.0
1_39,0.26701784,0.0165775
1_39,0.0041533397,0.02850875
1_39,0.04223565,0.006935
1_39,0.2507341,0.030055
1_39,0.43523222,0.03463125
1_41,0.90371525,0.009355
1_42,0.01581034,0.0070025
1_42,0.8576407,0.00567125
1_42,0.48344752,0.00100625
1_42,0.9964875,0.0
1_42,0.031812314,0.00861125
1_42,0.9321591,0.018825
1_42,0.9930862,0.00500625
1_42,0.9505119,0.00407625
1_42,0.0075197374,0.00064125
1_42,0.66504276,0.00100625
1_42,0.055260386,0.0024
1_42,0.7261514,0.00305
1_42,0.0014804536,0.006845
1_42,0.70794237,0.00248875
1_42,0.9980999,0.04745125
1_42,0.21920365,0.0
1_42,0.29771194,0.01042125
1_42,0.7787543,0.0024325
1_42,0.94321716,0.0127425
1_42,0.9996928,0.02029875
1_42,0.01581034,0.0070025
1_42,0.1855038,0.00283
1_42,0.9247551,0.0147275
1_42,0.2577739,0.00470625
1_42,0.9738788,0.053545
1_42,0.06234825,0.0174625
1_42,0.004245305,0.0241775
1_42,0.011497294,0.02467875
1_42,0.9614345,0.00954375
1_42,0.0072158426,0.00310125
1_42,0.23208325,0.00384125
1_42,0.013632472,0.0005275
1_42,0.0020602208,0.00400625
1_42,0.002004066,0.0033825
1_42,0.0020067235,0.00337625
1_42,0.9727923,0.0020125
1_42,0.4637994,0.0009025
1_42,0.93867743,0.00301875
1_43,0.9994198,0.0082375
1_43,0.037461117,0.00606625
1_43,0.0021223966,0.0043775
1_43,0.20874405,0.0025875
1_43,0.6202318,0.01937125
1_43,0.9975981,0.107405
1_43,0.5346014,0.179545
1_43,0.027948137,0.0
1_43,0.82927966,0.000955
1_43,0.5403891,0.0
1_43,0.8312064,0.43567124
1_43,0.012867751,0.2182875
1_43,0.9482634,0.00385625
1_43,0.999618,0.00869875
1_43,0.01966096,0.0
1_43,0.975206,0.0056375
1_45,0.9984275,0.10774625
1_45,0.588588,0.01203625
1_45,0.013358584,0.0005025
1_45,0.85771716,0.01016625
1_45,0.012608279,0.00058125
1_45,0.032082222,0.084355
1_45,0.33891743,0.42000124
1_45,0.5320658,0.15004875
1_45,0.70730317,0.0869175
1_45,0.032082222,0.084355
1_45,0.67894924,0.01421
1_45,0.0030463745,0.13392125
1_45,0.9169527,0.00508125
1_45,0.0016300023,0.11444375
1_45,0.99834174,0.00771625
1_45,0.21437138,0.002535
1_45,0.9994169,0.00823
1_45,0.07645508,0.00219375
1_45,0.0030106334,0.00668625
1_45,0.0015732199,0.09177
1_45,0.9994169,0.00823
1_45,0.008855093,0.003285
1_45,0.0008999173,0.00644625
1_45,0.050591215,0.02220125
1_45,0.985655,0.04543375
1_45,0.98460597,0.00871375
1_45,0.4477051,0.00936375
1_45,0.9254354,0.03329625
1_45,0.00015176088,0.0031575
1_45,0.96332395,0.02040125
1_45,0.0048013153,0.01187875
1_45,0.0027376588,0.00617
1_46,0.0188455,0.01308625
1_46,0.06324592,0.0022675
1_46,0.3110225,0.0174975
1_46,0.004164161,0.00422
1_46,0.019478317,0.00060375
1_46,0.9895835,0.0
1_46,0.9629803,0.00536625
1_46,0.45999455,0.00385875
1_46,0.70092535,0.00235375
1_46,0.999117,0.00815
1_46,0.26660395,0.02837875
1_46,0.9996372,0.00433875
1_46,0.96332395,0.02040125
1_47,0.28897476,0.20388877
1_47,0.8205104,0.0419475
1_47,0.0004335211,0.0
1_47,0.9838769,0.06869375
1_47,0.17132495,0.00947375
1_47,0.97808874,0.01846125
1_47,0.029002834,0.0347275
1_47,0.87710345,0.0053675
1_47,0.3992319,0.17366125
1_47,0.9738787,0.00832375
1_47,0.43617234,3.75e-05
1_47,0.04741441,0.0023
1_47,0.986337,0.13016625
1_47,0.45245513,0.0436225
1_47,0.99961144,0.0008975
1_47,0.99053943,0.0
1_47,0.9972284,0.0184625
1_47,0.7392691,0.0
1_47,0.27895346,0.0036325
1_49,0.17875169,0.00200375
1_51,0.4627122,0.01742375
1_51,0.61326057,0.0025025
1_51,0.9993004,0.00416875
1_51,0.47195926,0.017025
1_51,0.0022055935,0.0874025
1_59,0.99961025,0.0008475
1_59,0.9889788,0.46713626
1_59,0.9139687,0.03218125
1_59,0.7083745,0.4574175
1_59,0.99834174,0.00771625
1_62,0.20583016,0.01144375
1_62,0.17497016,0.01749875
1_62,0.69687414,0.04314125
1_62,0.95609206,0.00766
1_62,0.6873725,0.0010125
1_62,0.99966717,0.00094875
1_62,0.14807297,0.0129375
1_62,0.047910877,0.009865
1_62,0.9835926,0.00198375
1_62,0.2777519,0.02743
1_62,0.026509173,0.0
1_62,0.73513144,0.0527925
1_62,0.95370394,0.00732
1_62,0.025143547,0.03676625
1_62,0.69845533,0.00305875
1_62,0.0031840056,0.00686125
1_62,0.3956934,0.013645
1_62,0.41424555,0.00470375
1_62,0.4188607,0.09750875
1_62,0.24161178,0.00405125
1_62,0.86003137,0.007125
1_62,0.008424669,0.00292
1_62,0.22060145,0.0198725
1_62,0.0740059,0.02938125
1_62,0.5391889,0.04627125
1_62,0.008477165,0.00477
1_62,0.53611135,0.01884125
1_62,0.99997014,0.0057825
1_62,0.99929196,0.00461125
1_62,0.20583016,0.01144375
1_62,0.64518243,0.02509875
1_62,0.5820741,0.0
1_62,0.68662983,0.00102875
1_62,0.08324892,0.00265625
1_62,0.027286174,0.0
1_62,0.0021637303,0.00456875
1_62,0.8664591,0.014185
1_62,0.07712172,0.00245625
1_62,0.7032373,0.0025475
1_62,0.25958514,0.052055
1_62,0.9867291,0.0051175
1_62,0.03659287,0.39902627
1_62,0.0021637303,0.00456875
1_62,0.07712172,0.00245625
1_62,0.013339607,0.000655
1_62,0.64518243,0.02509875
1_62,0.08324892,0.00265625
1_62,0.64518243,0.02509875
1_62,0.43134677,0.019415
1_62,0.001341929,0.01158625
1_62,0.673026,0.0020475
1_62,0.9266113,0.141475
1_62,0.4764742,0.010755
1_62,0.93978506,0.01932
1_62,0.40297082,0.07760125
1_62,0.35978737,0.01954125
1_62,0.0001647744,0.00341
1_62,0.29484352,0.003445
1_62,0.88463485,0.00459875
1_62,0.090404764,0.02252875
1_62,0.47016704,0.0590125
1_62,0.17747532,0.0
1_62,0.12017247,0.0269575
1_62,0.8297804,0.0040475
1_62,0.48296642,0.123765
1_62,0.7427285,0.00089875
1_62,0.0027519565,0.00471875
1_62,0.50431335,0.0
1_62,0.8026267,0.00998375
1_62,0.7309297,0.00906625
1_62,0.030165121,0.0
1_62,0.46473417,0.00808875
1_62,0.9348721,0.00597375
1_62,0.99806917,0.0090925
1_62,0.80667645,0.00107
1_62,0.00093520706,0.00848875
1_62,0.039180826,0.0
1_62,0.3081251,0.012475
1_62,0.9377233,0.00772
1_62,0.14672287,0.059475
1_62,0.20328975,0.00299375
1_62,0.008422517,0.00308375
1_62,0.4432093,0.021875
1_62,0.7118043,0.00262875
1_62,0.94663477,0.01199125
1_62,0.9629306,0.00430125
1_62,0.29639035,0.00405875
1_62,0.13641632,0.00274
1_62,0.5307549,0.00106
1_62,0.0008921757,0.000675
1_62,0.76981074,0.0032275
1_62,0.35724536,0.00054625
1_62,0.013839989,0.00752375
1_62,0.35959727,0.10710625
1_62,0.89604205,0.13951625
1_62,0.43915424,0.09728125
1_62,0.4269586,0.01163625
1_62,0.0011829644,0.00305625
1_62,0.5351713,0.0
1_62,0.038463764,0.17459124
1_62,0.9925946,0.3933
1_62,0.01858383,0.12466125
1_62,0.30571187,0.003725
1_62,0.12721813,0.0025125
1_62,0.7695372,0.0
1_62,0.99844563,0.008345
1_62,0.9420348,0.0054875
1_62,0.0010069492,0.00779
1_62,0.500276,0.000975
1_62,0.38500002,0.00050375
1_62,0.95775807,0.00394625
1_62,0.010913124,0.0067425
1_62,0.2236739,0.0
1_62,0.7531796,0.00215875
1_62,0.70309776,0.015235
1_62,0.011794575,0.00738125
1_62,0.69462705,0.0
1_62,0.01784644,0.0
1_62,0.7187353,0.0009025
1_62,0.07357149,0.00215375
1_62,0.17285492,0.0668175
1_62,0.0038761517,0.01716875
1_62,0.046918444,0.1678975
1_63,0.29765013,0.00383125
1_63,0.856772,0.00564875
1_63,0.47422177,0.00100375
1_63,0.64479786,0.00100875
1_64,0.1275819,0.04831375
1_64,0.036735862,0.0165875
1_64,0.2236445,0.0291975
1_70,0.0013613539,0.003825
1_70,0.29275122,0.00346
1_70,0.74919236,0.0
1_70,0.97357804,0.002245
1_70,0.032594755,0.01630625
1_70,0.95577157,0.003675
1_70,0.118720666,0.00233875
1_71,0.35152483,0.0098375
1_79,0.01037118,0.0032975
1_79,0.99995524,0.005215
1_80,0.001437723,0.00397625
1_80,0.11148138,0.00243
1_80,0.9999328,0.00543625
1_80,0.09088245,0.003435
1_80,0.29318476,0.00359625
1_80,0.9271105,0.00532125
1_80,0.99853534,0.00807125
1_80,0.17162097,0.00209375
1_80,0.39779246,0.0
1_80,0.4563325,0.02789625
1_80,0.96620965,0.00715125
1_80,0.19684216,0.01299375
1_80,0.9950146,0.022305
1_80,0.010292269,0.00447
1_80,0.95768625,0.00382125
1_80,0.0027414905,0.00418375
1_80,0.62402546,0.20116626
1_81,0.013619577,0.00047375
1_83,0.8287155,0.023735
1_83,0.7175257,0.0009025
1_83,0.5235542,0.00589875
1_83,0.005636208,0.00955625
1_83,0.4819798,0.018635
1_83,0.6488933,0.30237
1_83,0.4815318,0.01665625
1_83,0.9427274,0.008275
1_89,0.07476211,0.0025125
1_93,0.055373553,0.004345
1_93,0.9886237,0.03026
1_93,0.44219697,0.0189175
1_94,0.9886237,0.03026
1_95,0.98859155,0.03010625
1_96,0.98913616,0.02799875
1_96,0.98913616,0.02799875
1_96,0.9854383,0.28739125
1_96,0.013537467,0.00050125
1_96,0.9994207,0.00089625
1_96,0.9997,0.01644875
1_96,0.990729,0.22001125
1_96,0.10173808,0.0023475
1_96,0.227031,0.0
1_96,0.068706825,0.00389
1_96,0.3029506,0.00525125
1_96,0.2967888,0.02985
1_96,0.0010766266,0.00420625
1_96,0.0021635366,0.00442
1_96,0.47850403,0.00099125
1_96,0.9660748,0.004035
1_96,0.002555964,0.00554875
1_96,0.99777174,0.00852
1_96,0.44398838,0.02593875
1_96,0.9686589,0.00445625
1_96,0.01357337,0.00052875
1_96,0.010987227,0.005405
1_96,0.68653834,0.00246
1_96,0.69476384,0.00100125
1_96,0.004170784,0.00063625
1_96,0.1511352,0.02384875
1_96,0.5106961,0.00990125
1_96,0.3962627,0.017825
1_96,0.024613129,0.0363575
1_96,0.9187182,0.00559125
1_96,0.85709125,0.01292
1_96,0.012948365,0.00222875
1_96,0.2775393,0.00401
1_96,0.99991536,0.0028225
1_96,0.5407303,0.00434125
1_96,0.79289436,0.0974725
1_96,0.41922313,0.01070875
1_96,0.67429215,0.06909625
1_96,0.040156767,0.00580625
1_96,0.9927949,0.01124125
1_96,0.95651925,0.030665
1_96,0.71665895,0.00302875
1_96,0.004646064,0.00365875
1_96,0.026843702,0.00256
1_96,0.07524594,0.0023825
1_96,0.04325126,0.00975625
1_96,0.12780437,0.01085375
1_96,0.5910914,0.004285
1_96,0.9993324,0.01487875
1_96,0.9735937,0.00221875
1_96,0.5957795,0.00420125
1_96,0.22675104,0.14632875
1_96,0.22675104,0.14632875
1_96,0.9854508,0.3934175
1_99,0.9820438,0.02239625
1_99,0.4224682,0.25281876
1_99,0.93886536,0.00928
1_99,0.910925,0.0058275
1_99,0.928298,0.00892
1_99,0.084982544,0.35719624
1_99,0.9605986,0.02900625
1_99,0.49251485,0.00104
1_99,0.0003702349,0.00702875
1_99,0.9450831,0.00419
1_99,0.50195634,0.0129375
1_99,0.99029243,0.05155125
1_99,0.0018187274,0.00458125
1_99,0.004361455,0.0059725
1_99,0.035233904,0.03463875
1_99,0.73731834,0.0031275
1_99,0.5691532,0.0
1_99,0.2575246,0.03083625
1_99,0.93886536,0.00928
1_99,0.61287683,0.0016025
1_99,0.11174712,0.04303625
1_99,0.05942643,0.00709875
1_99,0.2588127,0.0
1_99,0.40417117,0.10877125
1_99,0.6740653,0.0189275
1_99,0.013482139,0.0053175
1_99,0.05469655,0.02634375
1_99,0.10720304,0.0202125
1_99,0.9758296,0.01504
1_99,0.073555104,0.0023325
1_99,0.6911824,0.00420375
1_99,0.95040697,0.02587375
1_99,0.5819051,0.00241875
1_99,0.0015303446,0.0043425
1_99,0.9124466,0.00551625
1_99,0.40420985,0.0226575
1_99,0.68477565,0.00877875
1_99,0.73941773,0.00296875
1_99,0.9540642,0.0039675
1_99,0.31040773,0.02927375
1_99,0.0043452284,0.0
1_99,0.031324662,0.03923375
1_99,0.9439604,0.0034575
1_99,0.78834504,0.018815
1_99,0.9798424,0.0281425
1_99,0.00025371174,0.005355
1_99,0.24339971,0.00683625
1_99,0.0038040134,0.00359
1_99,0.9138209,0.01411625
1_99,0.0039557917,0.02930875
1_99,0.92785865,0.0111525
1_99,0.9961842,0.0210375
1_99,0.9806451,0.0291875
1_99,0.9381391,0.00880625
1_99,0.70350486,0.00098375
1_99,0.11094846,0.01064125
1_99,0.06947873,0.00957
1_99,0.031324662,0.03923375
1_99,0.9794446,0.00611625
1_99,0.48316592,0.00697
1_99,0.010656012,0.010005
1_99,0.5064282,0.0189275
1_99,0.31040773,0.02927375
1_99,0.19947629,0.01351
1_99,0.5819051,0.00241875
1_99,0.0015303446,0.0043425
1_99,0.4594649,0.01588875
1_99,0.98178864,0.0236975
1_99,0.93790376,0.00700875
1_99,0.5860893,0.02451625
1_99,0.013482139,0.0053175
1_99,0.0051619434,0.01039
1_99,0.45639274,0.0009775
1_99,0.013482356,0.02832
1_99,0.0005019347,0.0
1_99,0.24339971,0.00683625
1_99,0.27220035,0.00393
1_99,0.01046921,0.002525
1_99,0.000990746,0.00413375
1_99,0.9124466,0.00551625
1_99,0.9941414,0.0
1_99,0.994582,0.00993375
1_99,0.5435973,0.013345
1_99,0.9932529,0.00486375
1_99,0.9872848,0.0169325
1_99,0.9883641,0.004105
1_99,0.6911824,0.00420375
1_99,0.009496483,0.00283
1_99,0.0010689109,0.00732625
1_99,0.9439604,0.0034575
1_99,0.0038040134,0.00359
1_99,0.00651284,0.004645
1_99,0.9138209,0.01411625
1_99,0.9780204,0.02040875
1_99,0.70847136,0.00878
1_99,0.020586837,0.012955
1_99,0.6754145,0.0019475
1_99,0.24786013,0.0247075
1_99,0.99952596,0.00092
1_99,0.31945565,0.01687375
1_99,0.00031898182,0.0006225
1_99,0.92785865,0.0111525
1_99,0.95040697,0.02587375
1_99,0.0001408295,0.0034275
1_99,0.68477565,0.00877875
1_99,0.40420985,0.0226575
1_99,0.6406028,0.0016225
1_99,0.61874753,0.00166625
1_99,0.9396881,0.28473875
1_99,0.97992426,0.00595375
1_99,0.99965054,0.00089625
1_99,0.008814178,0.00489375
1_99,0.99995667,0.00520125
1_99,0.9744887,0.01948375
1_99,0.97634196,0.00573
1_99,0.6151638,0.00394125
1_100,0.2955469,0.00372125
1_100,0.069994114,0.0022075
1_100,0.99862045,0.1772475
1_100,0.9891651,0.02017625
1_100,0.14739732,0.0
1_100,0.75883895,0.00086875
1_100,0.14733708,0.0
1_100,0.010192218,0.0429075
1_100,0.99946475,0.28568625
1_100,0.999629,0.27748126
1_100,0.013378931,0.0005475
1_100,0.0048143864,0.0596475
1_100,0.0005896748,0.1195325
1_100,0.9539204,0.00683375
1_100,0.2938094,0.01566
1_100,0.99739265,0.01061625
1_100,0.0227213,0.0381825
1_100,0.01146351,0.014045
1_100,0.18460613,0.0312975
1_100,0.99840504,0.27538374
1_100,0.9937545,0.022155
1_100,0.003545215,0.08352375
1_100,0.3603121,0.0027025
1_100,0.013378931,0.0005475
1_100,0.9018417,0.2143775
1_100,0.002150743,0.04147125
1_100,0.122791454,0.0
1_100,0.14734434,0.00400125
1_100,0.49985456,0.0010475
1_100,0.0019727729,0.0071275
1_100,0.17156689,0.01920875
1_100,0.9539204,0.00683375
1_100,0.24333428,0.042885
1_100,0.34454027,0.00171625
1_100,0.93050504,0.45076624
1_100,0.2911873,0.00915
1_100,0.9937545,0.022155
1_100,0.9999007,0.07221125
1_100,0.013451997,0.0005025
1_100,0.013677765,0.02179125
1_100,0.90871423,0.01748
1_100,0.86451465,0.0174275
1_100,0.013269898,0.0005
1_100,0.9989622,0.30205876
1_100,0.94187045,0.006935
1_106,0.7108523,0.00282875
1_106,0.00077939464,0.00636
1_106,0.92491996,0.0
1_106,0.10424736,0.0
1_106,0.7652184,0.00583125
1_106,0.0072488966,0.00222875
1_106,0.90200585,0.0
1_106,0.10859395,0.0101375
1_106,0.26086694,0.00374875
1_106,0.1748799,0.0
1_106,0.14954303,0.05819125
1_106,0.09015918,0.00355625
1_106,0.9844569,0.0482475
1_106,0.90084,0.0052825
1_106,0.0024566273,0.0041525
1_106,0.22042899,0.00436125
1_106,0.10863732,0.0
1_106,0.6951954,0.000935
1_106,0.010415557,0.00059875
1_109,0.026889246,0.00684875
1_109,0.0010959328,0.00283125
1_109,0.13949496,0.0156275
1_109,0.09095229,0.01957875
1_109,0.9945925,0.01017125
1_110,0.046908695,0.02978375
1_110,0.62586814,0.05056375
1_110,0.18348542,0.0107875
1_112,0.0007526938,0.0031425
1_115,0.12335357,0.22574127
1_117,0.025213107,0.0005725
1_117,0.4637994,0.0009025
1_119,0.99960214,0.09511
1_119,0.10357181,0.007875
1_119,0.9169527,0.00508125
1_119,0.9668349,0.04081125
1_121,0.9750369,0.00562625
1_121,0.0031628571,0.00629125
1_125,0.9683208,0.37629625
1_125,0.0028689045,0.00735125
1_125,0.99994975,0.0062025
1_125,0.95283234,0.00975375
1_125,0.26619345,0.00435125
1_125,0.26619345,0.00435125
1_125,0.95283234,0.00975375
1_125,0.99994975,0.0062025
1_125,0.013290881,0.0005675
1_125,0.939207,0.00784875
1_128,0.01247205,0.02516625
1_129,0.6867851,0.0023825
1_129,0.011664696,0.02692
1_131,0.9852226,0.0019175
1_137,0.9999231,0.10897375
1_137,0.32884526,0.0723025
1_137,0.71257675,0.00096125
1_137,0.0070243296,0.00453875
1_137,0.9643516,0.00911
1_137,0.020307837,0.0094525
1_138,0.9893715,0.0338125
1_141,0.9996911,0.08620375
1_141,0.0086110085,0.004285
1_143,0.12081745,0.003365
1_143,0.9947265,0.01019125
1_143,0.027948176,0.0271475
1_143,0.023104377,0.01992375
1_143,0.94416386,0.00651625
1_143,0.99764353,0.01752125
1_143,0.9999579,0.0051675
1_143,0.002423469,0.0061325
1_143,0.002719087,0.0072625
1_143,0.1978882,0.00857625
1_143,0.21173275,0.0076425
1_144,0.7960733,0.10956375
1_144,0.99772894,0.2159525
1_144,0.10446547,0.00260875
1_144,0.86815214,0.0087925
1_144,0.98925376,0.0103925
1_144,0.9637495,0.00547625
1_144,0.58624053,0.361255
1_144,0.0006694188,0.10944
1_144,0.06942655,0.03379875
1_144,0.9475894,0.0656925
1_144,0.69100684,0.0033225
1_144,0.97351485,0.005405
1_144,0.26512972,0.00413875
1_144,0.5447713,0.03498625
1_144,0.5584689,0.0046525
1_144,0.38929147,0.05903875
1_144,0.8526922,0.0100625
1_144,0.012291972,0.00229125
1_144,0.7244012,0.0
1_144,0.023684014,0.010055
1_144,0.8243481,0.00870875
1_144,0.11137326,0.0
1_144,0.9066215,0.0060975
1_144,0.93954813,0.0
1_144,0.99994636,0.00439375
1_144,0.061364014,0.0
1_144,0.9259571,0.01027875
1_144,0.0070621874,0.00512625
1_144,0.033652436,0.336205
1_144,0.3227647,0.0043525
1_144,0.88509953,0.00483875
1_144,0.0031976264,0.00737
1_144,0.9272422,0.00766
1_144,0.6797226,0.01802625
1_144,0.013556748,0.0005725
1_144,0.8107362,0.0
1_144,0.9353151,0.00976125
1_144,0.9378772,0.01921
1_144,0.99991196,0.01103875
1_144,0.26512972,0.00413875
1_144,0.70234907,0.0902975
1_144,0.8170772,0.00500625
1_144,0.38929147,0.05903875
1_144,0.20538285,0.0169675
1_144,0.00041024425,0.49123
1_144,0.084398665,0.01067375
1_144,0.99746007,0.0213525
1_144,0.83886445,0.0311425
1_144,0.0063490635,0.0033725
1_144,0.083562955,0.00258875
1_144,0.012071563,0.48354
1_144,0.9066215,0.0060975
1_144,0.3982496,0.04176875
1_144,0.10308768,0.0
1_144,0.9999193,0.0062175
1_144,0.88509953,0.00483875
1_144,0.93954813,0.0
1_144,0.0034735536,0.00068875
1_144,0.72831064,0.00268125
1_144,0.0031976264,0.00737
1_144,0.51117337,0.03964
1_144,0.0031976264,0.00737
1_144,0.8170772,0.00500625
1_144,0.083562955,0.00258875
1_144,0.9425595,0.00439375
1_144,0.009039666,0.38869
1_144,0.78189063,0.003285
1_144,0.9378772,0.01921
1_144,0.99698526,0.01588125
1_144,0.5346796,0.04103625
1_144,0.5364844,0.0409325
1_144,0.98006105,0.01303875
1_144,0.14609337,0.007005
1_144,0.0020478233,0.00261625
1_144,0.32489005,0.00850625
1_144,0.46345884,0.02339375
1_144,0.9617015,0.0045425
1_144,0.7192489,0.0009025
1_144,0.9998256,0.00622125
1_144,0.0019407682,0.23715875
1_144,0.04810263,0.00995625
1_144,0.7192489,0.0009025
1_144,0.67483133,0.00104
1_144,0.44747427,0.0051575
1_144,0.100977965,0.07816625
1_144,0.0030829685,0.00630875
1_145,0.9433907,0.0064775
1_145,0.28657204,0.022455
1_145,0.9275957,0.01170125
1_145,0.7474802,0.00213125
1_146,0.13974452,0.00698625
1_146,0.9879619,0.0340475
1_146,0.33839503,0.00768
1_146,0.9169527,0.00508125
1_146,0.29149058,0.003455
1_146,0.95929766,0.0
1_146,0.47095484,0.0
1_146,0.68088627,0.00224
1_146,0.0007148765,0.00615625
1_146,0.0029913562,0.0061425
1_146,0.94089025,0.00846875
1_146,0.99907976,0.008095
1_146,0.44678324,0.0064
1_146,0.46319565,0.00567875
1_146,0.9471897,0.00425
1_146,0.9376721,0.0099425
1_146,0.9471897,0.00425
1_146,0.0013691476,0.00300625
1_146,0.15002172,0.00457875
1_146,0.8307471,0.0105375
1_146,0.0075091585,0.00381875
1_146,0.018006645,0.00108625
1_146,0.00093222264,0.0052325
1_146,0.9388941,0.13765875
1_146,0.512244,0.033145
1_146,0.0030159634,0.00617125
1_146,0.99901694,0.00776625
1_146,0.93481416,0.00815
1_146,0.9557336,0.00365625
1_146,0.9547842,0.0037625
1_146,0.671567,0.00235375
1_146,0.9907063,0.01994375
1_146,0.014270523,0.00056875
1_146,0.45151135,0.01090875
1_146,0.56251067,0.0
