block,stat,MAF
1_11,0.81383365,0.00622625
1_11,0.1907476,0.01272875
1_11,0.08508158,0.00650625
1_11,0.88610077,0.031165
1_11,0.089908056,0.01265625
1_11,0.14058568,0.0040725
1_11,0.77977747,0.03644
1_11,0.0012983048,0.27482125
1_11,0.6866875,0.0037375
1_11,0.66412073,0.02999875
1_11,0.054321155,0.0092325
1_11,0.39988214,0.003375
1_11,0.24862652,0.00294625
1_11,0.016901031,0.00584125
1_11,0.08760161,0.00599625
1_11,0.14093854,0.0040375
1_11,0.05018362,0.00167
1_11,0.40329075,0.00512375
1_11,0.3394613,0.03974125
1_11,0.84898716,0.00427125
1_11,0.10986277,0.00881
1_11,0.36375955,0.01213
1_11,0.29075283,0.00647125
1_11,0.75436443,0.00810125
1_11,0.00075920054,0.085045
1_11,0.6926869,0.0028675
1_11,0.80149716,0.0038775
1_11,0.03786577,0.0185575
1_11,0.08918321,0.00615375
1_11,0.4370199,0.003335
1_11,0.6092281,0.0070925
1_11,0.66656226,0.005935
1_11,0.015619056,0.18571
1_13,0.030581392,0.0014975
1_14,0.87485784,0.00663625
1_14,0.4667379,0.0082825
1_14,0.29578835,0.0066625
1_14,0.34783998,0.0340875
1_14,0.0024817435,0.0055575
1_14,0.14093854,0.0040375
1_14,0.907854,0.41583878
1_14,0.1995944,0.00758875
1_14,0.034739904,0.0014525
1_14,0.3106414,0.0266875
1_14,0.6347835,0.025295
1_14,0.019228954,0.0095125
1_14,0.43959054,0.00325
1_14,0.9244937,0.01498
1_15,0.6706348,0.01624375
1_16,0.17331727,0.00910125
1_16,0.5901197,0.00590125
1_16,0.34908396,0.06925625
1_16,0.15946902,0.030995
1_17,0.774953,0.00798625
1_17,0.60563093,0.0028275
1_17,0.03764506,0.0033475
1_17,0.00816729,0.00197625
1_17,0.023571381,0.002025
1_17,0.53873867,0.00438
1_20,0.033902507,0.001445
1_20,0.17757799,0.01263125
1_33,0.40548816,0.0043775
1_34,0.029335735,0.00227625
1_35,0.00074628537,0.02247375
1_35,0.009061661,0.006075
1_35,0.92202914,0.00261125
1_35,0.5549774,0.06305625
1_39,0.033902507,0.001445
1_39,0.70161796,0.02508875
1_39,0.0060644257,0.002975
1_39,0.12874019,0.00424
1_39,0.7178051,0.0668425
1_39,0.4581611,0.0084375
1_39,0.0009645512,0.00174375
1_39,0.009590392,0.0052425
1_39,0.43959054,0.00325
1_39,0.9829667,0.003475
1_39,0.90406185,0.01466
1_39,0.5928792,0.00909125
1_39,0.25166878,0.04001
1_39,0.049430627,0.00427125
1_39,0.80390555,0.02469125
1_39,0.69144964,0.0204225
1_41,0.9994521,0.0084
1_42,0.10685986,0.01039875
1_42,0.78355885,0.0089775
1_42,0.6804478,0.00318
1_42,0.28939837,0.00656875
1_42,0.016966477,0.002275
1_42,0.49645573,0.0144975
1_42,0.8692735,0.00642
1_42,0.5403127,0.00491875
1_42,0.030339416,0.00164125
1_42,0.016342787,0.0062325
1_42,0.38820338,0.00200375
1_42,0.9705744,0.00516
1_42,0.0010191096,0.00597875
1_42,0.3274389,0.00369375
1_42,0.039493017,0.05864125
1_42,0.11605263,0.0105025
1_42,0.43788722,0.004625
1_42,0.020165436,0.00802875
1_42,0.021455077,0.0130675
1_42,0.26380506,0.010615
1_42,0.10685986,0.01039875
1_42,0.6325739,0.00472625
1_42,0.86354303,0.01334375
1_42,0.3119088,0.0028525
1_42,0.0886569,0.04980375
1_42,0.35256058,0.01542125
1_42,0.16436006,0.023115
1_42,0.7897412,0.0328125
1_42,0.22379953,0.00542625
1_42,0.13649817,0.0046875
1_42,0.26638204,0.0071625
1_42,0.13146092,0.00458125
1_42,0.030197782,0.0020075
1_42,0.0048313853,0.0083225
1_42,0.0048303963,0.00829875
1_42,0.009448909,0.00514875
1_42,0.64555246,0.002795
1_42,0.022245698,0.00356875
1_43,0.36316395,0.0076525
1_43,0.04912884,0.0040375
1_43,0.023437489,0.00220875
1_43,0.7141207,0.00424
1_43,0.116399914,0.0300475
1_43,0.00024490594,0.104925
1_43,0.41920662,0.16867125
1_43,0.14053063,0.0041325
1_43,0.017677767,0.00595375
1_43,0.924257,0.0016475
1_43,0.2754542,0.4732975
1_43,0.01893212,0.21361375
1_43,0.5445383,0.00467875
1_43,0.35022622,0.00816125
1_43,0.051052745,0.001565
1_43,0.42540342,0.00447875
1_45,0.00025407903,0.1077
1_45,0.7618393,0.02244875
1_45,0.14317487,0.00436
1_45,0.6468415,0.00699625
1_45,0.15274759,0.00520125
1_45,0.19635047,0.07714375
1_45,0.33248454,0.44770125
1_45,0.39237213,0.1637525
1_45,0.30881235,0.07826
1_45,0.19635047,0.07714375
1_45,0.6003355,0.02716375
1_45,0.0060195057,0.14925
1_45,0.7621167,0.0079075
1_45,0.0029778625,0.12392
1_45,0.304785,0.0057925
1_45,0.7295468,0.004165
1_45,0.3632373,0.007545
1_45,0.3883662,0.0041175
1_45,0.08952811,0.00655625
1_45,0.016212419,0.07791875
1_45,0.3632373,0.007545
1_45,0.14912206,0.00583375
1_45,0.004127859,0.00543
1_45,0.3051188,0.01895375
1_45,0.038706217,0.0277975
1_45,0.61892897,0.00866
1_45,0.7916138,0.005425
1_45,0.33749074,0.0254175
1_45,0.22808228,0.00403875
1_45,0.5341113,0.01090375
1_45,0.017403368,0.01397375
1_45,0.08815861,0.00603875
1_46,0.26137897,0.01669875
1_46,0.53383595,0.00187125
1_46,0.6015766,0.02550375
1_46,0.06867637,0.00211375
1_46,0.04294168,0.001525
1_46,0.75139195,0.00835125
1_46,0.50916237,0.004585
1_46,0.66101384,0.0029625
1_46,0.5429733,0.00344125
1_46,0.24264592,0.0061225
1_46,0.99285233,0.0192325
1_46,0.053172674,0.00556375
1_46,0.5341113,0.01090375
1_47,0.273569,0.15406501
1_47,0.08585204,0.0367875
1_47,0.3049435,0.00268875
1_47,0.96937627,0.100705
1_47,0.9164958,0.01490375
1_47,0.18291605,0.01139625
1_47,0.16658077,0.0277725
1_47,0.77462494,0.00852625
1_47,0.5911097,0.19210126
1_47,0.43496376,0.0134475
1_47,0.0151713155,0.00328875
1_47,0.33352146,0.0043975
1_47,0.0052833683,0.11131625
1_47,0.65531564,0.03106625
1_47,0.5171457,0.0062125
1_47,0.019542208,0.0544
1_47,0.29938492,0.0165925
1_47,0.13410442,0.00573125
1_47,0.28105992,0.0067975
1_49,0.8409532,0.0042025
1_51,0.8696189,0.0085675
1_51,0.76636225,0.00375125
1_51,0.06427828,0.0053425
1_51,0.99694645,0.01080125
1_51,0.0137195205,0.08013125
1_59,0.57879806,0.0057825
1_59,0.074304484,0.43488503
1_59,0.3074135,0.02456
1_59,0.14501938,0.4836475
1_59,0.30487874,0.005785
1_62,0.56236285,0.0153425
1_62,0.88442093,0.00981125
1_62,0.52384466,0.0428575
1_62,0.95024353,0.0063
1_62,0.015646337,0.0065125
1_62,0.6704829,0.00680375
1_62,0.8258292,0.030125
1_62,0.06000606,0.008945
1_62,0.0064066784,0.00202125
1_62,0.86552626,0.024415
1_62,0.13121612,0.0069025
1_62,0.55696565,0.0394675
1_62,0.34137762,0.0096725
1_62,0.12853552,0.0303025
1_62,0.94640857,0.00537375
1_62,0.088465445,0.00707
1_62,0.30436772,0.01174875
1_62,0.3049476,0.00294125
1_62,0.32848305,0.0913075
1_62,0.7561149,0.00365
1_62,0.7380576,0.0046625
1_62,0.13979864,0.01043875
1_62,0.6641165,0.02737125
1_62,0.78858954,0.02593625
1_62,0.63413364,0.03407
1_62,0.009869448,0.00717875
1_62,0.9775052,0.0126275
1_62,0.3224794,0.0050175
1_62,0.08542615,0.00624375
1_62,0.56236285,0.0153425
1_62,0.45277613,0.0186775
1_62,0.6126458,0.01547625
1_62,0.015726332,0.00656875
1_62,0.017238388,0.0039375
1_62,0.1275759,0.001725
1_62,0.043740556,0.00238875
1_62,0.84357744,0.0125425
1_62,0.4750718,0.00211
1_62,0.302148,0.00387125
1_62,0.12449129,0.0416225
1_62,0.9460746,0.0067275
1_62,0.754565,0.37458622
1_62,0.043740556,0.00238875
1_62,0.4750718,0.00211
1_62,0.1275759,0.001725
1_62,0.45277613,0.0186775
1_62,0.017238388,0.0039375
1_62,0.45277613,0.0186775
1_62,0.15193756,0.0197325
1_62,0.18827148,0.0099425
1_62,0.108168095,0.00618125
1_62,0.3531316,0.15957125
1_62,0.7790436,0.0065075
1_62,0.5843314,0.01628
1_62,0.27812845,0.09133
1_62,0.5332871,0.01669
1_62,0.23137677,0.00452375
1_62,0.29591808,0.00635
1_62,0.7815836,0.007215
1_62,0.6316627,0.027885
1_62,0.30065668,0.04685625
1_62,0.8480439,0.02665625
1_62,0.03364492,0.00203875
1_62,0.9207102,0.0046225
1_62,0.4704593,0.1214825
1_62,0.38290128,0.00299375
1_62,0.054891255,0.00241875
1_62,0.9423319,0.0103975
1_62,0.050240926,0.01191
1_62,0.93633205,0.0064425
1_62,0.45451543,0.0056725
1_62,0.7580817,0.00433625
1_62,0.77906024,0.0094925
1_62,0.27883258,0.0069775
1_62,0.01817129,0.00665125
1_62,0.0037769105,0.01239875
1_62,0.5943559,0.0123175
1_62,0.24371913,0.02570125
1_62,0.32170475,0.00985125
1_62,0.1964227,0.0607925
1_62,0.4473966,0.00502
1_62,0.1473422,0.01063625
1_62,0.8837985,0.0192125
1_62,0.27181396,0.00391875
1_62,0.0064662197,0.002045
1_62,0.49385655,0.0052175
1_62,0.3110854,0.007605
1_62,0.034839094,0.0039875
1_62,0.68982124,0.00336375
1_62,0.116439015,0.0017425
1_62,0.99609315,0.005485
1_62,0.5301897,0.0055425
1_62,0.17836142,0.0061775
1_62,0.8525033,0.110985
1_62,0.18473941,0.1131775
1_62,0.47635636,0.08186625
1_62,0.15512428,0.00883375
1_62,0.31795812,0.007115
1_62,0.158057,0.01433125
1_62,0.07298283,0.194225
1_62,0.011698722,0.38902876
1_62,0.067603484,0.15208875
1_62,0.3132829,0.0069425
1_62,0.018615268,0.003635
1_62,0.16728017,0.00357375
1_62,0.30956697,0.00636375
1_62,0.783669,0.00867
1_62,0.003421485,0.0113125
1_62,0.6079175,0.0030675
1_62,0.53755623,0.00505875
1_62,0.51975936,0.00475625
1_62,0.10426001,0.0206575
1_62,0.79731315,0.004605
1_62,0.058401417,0.01562625
1_62,0.82017404,0.005835
1_62,0.3704872,0.00514625
1_62,0.669182,0.003935
1_62,0.017769149,0.00218875
1_62,0.016353685,0.00550875
1_62,0.49486277,0.0017725
1_62,0.8007015,0.06004375
1_62,0.009683763,0.03045375
1_62,0.05192608,0.1527125
1_63,0.24665372,0.00717125
1_63,0.80511975,0.00895625
1_63,0.54228044,0.0031725
1_63,0.013569026,0.0062625
1_64,0.4392174,0.03899
1_64,0.033414822,0.013945
1_64,0.9410959,0.02193125
1_70,0.00682906,0.00198375
1_70,0.29613152,0.0064025
1_70,0.4414471,0.00331
1_70,0.7614979,0.00803
1_70,0.067660205,0.0205325
1_70,0.52859885,0.004405
1_70,0.059684426,0.0033675
1_71,0.16303118,0.007295
1_79,0.14898081,0.00586375
1_79,0.40376225,0.00428375
1_80,0.023412745,0.0020675
1_80,0.08610842,0.003505
1_80,0.38672176,0.0045175
1_80,0.13703556,0.00618375
1_80,0.29165536,0.00667125
1_80,0.75070953,0.00837125
1_80,0.27715352,0.0061325
1_80,0.8912658,0.0044575
1_80,0.677762,0.0234925
1_80,0.3076787,0.0046425
1_80,0.89407897,0.00564125
1_80,0.51900923,0.0177275
1_80,0.017363893,0.02098375
1_80,0.015286821,0.01174875
1_80,0.5248905,0.00458875
1_80,0.059042107,0.00211875
1_80,0.7274009,0.20562126
1_81,0.1409802,0.00404375
1_83,0.4534942,0.02417375
1_83,0.016101165,0.0054925
1_83,0.9040854,0.0074775
1_83,0.018106122,0.0139875
1_83,0.8536941,0.00960625
1_83,0.30635878,0.2760825
1_83,0.13190451,0.01774875
1_83,0.71042955,0.00711125
1_89,0.33633325,0.00480125
1_93,0.065325215,0.00809625
1_93,0.2748001,0.03847125
1_93,0.8398515,0.00964125
1_94,0.2748001,0.03847125
1_95,0.27531368,0.03748375
1_96,0.3140313,0.034325
1_96,0.3140313,0.034325
1_96,0.89215475,0.2871475
1_96,0.14441353,0.00436125
1_96,0.6054211,0.006195
1_96,0.05382556,0.02168375
1_96,0.52499676,0.205915
1_96,0.36618882,0.0042925
1_96,0.99904907,0.003245
1_96,0.07578687,0.0052875
1_96,0.47375864,0.006085
1_96,0.9774418,0.02018875
1_96,0.030536558,0.002155
1_96,0.061623745,0.00221
1_96,0.66859466,0.0030775
1_96,0.5116919,0.004775
1_96,0.26734737,0.01252625
1_96,0.2832517,0.00637625
1_96,0.4220333,0.022955
1_96,0.22500421,0.00705125
1_96,0.14537825,0.0044775
1_96,0.065684475,0.0091225
1_96,0.54977053,0.003585
1_96,0.020193338,0.00607375
1_96,0.064565435,0.00159625
1_96,0.18874468,0.020715
1_96,0.097197816,0.01403
1_96,0.4271212,0.0227725
1_96,0.17403041,0.02832875
1_96,0.75558186,0.00869
1_96,0.49966767,0.014095
1_96,0.9131586,0.002875
1_96,0.85331315,0.00341
1_96,0.18752728,0.00378125
1_96,0.35535288,0.00829125
1_96,0.5259414,0.08948625
1_96,0.03792918,0.01459375
1_96,0.24935678,0.06738125
1_96,0.0040119435,0.00885625
1_96,0.026779927,0.00186875
1_96,0.66674006,0.020795
1_96,0.8935788,0.005025
1_96,0.22246426,0.004905
1_96,0.109312944,0.00363875
1_96,0.5113562,0.0019525
1_96,0.17115681,0.00835375
1_96,0.26493597,0.0174175
1_96,0.12901914,0.00587
1_96,0.29017073,0.016405
1_96,0.008656854,0.0056725
1_96,0.12997097,0.00565125
1_96,0.07911831,0.12995875
1_96,0.07911831,0.12995875
1_96,0.4273094,0.38364375
1_99,0.40169162,0.0222075
1_99,0.45461097,0.3019625
1_99,0.43688357,0.00795375
1_99,0.7631207,0.009125
1_99,0.50575215,0.0139925
1_99,0.22978903,0.3729175
1_99,0.033846788,0.02664
1_99,0.686731,0.003235
1_99,0.012980132,0.00608625
1_99,0.5287292,0.00501125
1_99,0.7490727,0.01413
1_99,0.1112076,0.06260125
1_99,0.13082348,0.0023125
1_99,0.015877822,0.016995
1_99,0.07754345,0.0423025
1_99,0.86191475,0.00523875
1_99,0.4330518,0.009575
1_99,0.97733045,0.021055
1_99,0.43688357,0.00795375
1_99,0.47725955,0.00142625
1_99,0.8522041,0.0298075
1_99,0.053311724,0.0110225
1_99,0.97964036,0.12533624
1_99,0.87624276,0.0094575
1_99,0.43893382,0.00763625
1_99,0.065820195,0.009135
1_99,0.14292149,0.02964375
1_99,0.14263913,0.02578125
1_99,0.3868586,0.0121925
1_99,0.46627423,0.00195
1_99,0.1294484,0.00588375
1_99,0.030436818,0.02386
1_99,0.5823937,0.00358125
1_99,0.08424483,0.00221125
1_99,0.75831836,0.0087025
1_99,0.59971607,0.01654
1_99,0.8308574,0.01623
1_99,0.96452475,0.00502375
1_99,0.5330123,0.00477875
1_99,0.98301953,0.02020875
1_99,0.092003755,0.01706125
1_99,0.20562133,0.035345
1_99,0.21738201,0.00399
1_99,0.4919608,0.02040625
1_99,0.012685533,0.0314975
1_99,0.005817597,0.01463875
1_99,0.4169473,0.01659
1_99,0.22911744,0.00490625
1_99,0.79121387,0.01305125
1_99,0.23591587,0.02721875
1_99,0.0007884,0.00769875
1_99,0.08049075,0.02795
1_99,0.06959661,0.03031125
1_99,0.43893382,0.00763625
1_99,0.02027651,0.0060775
1_99,0.25437602,0.01742625
1_99,0.09052819,0.00835375
1_99,0.20562133,0.035345
1_99,0.3441818,0.00494875
1_99,0.74425155,0.00397125
1_99,0.48726106,0.00519375
1_99,0.87624276,0.0094575
1_99,0.98301953,0.02020875
1_99,0.5022975,0.0185275
1_99,0.5823937,0.00358125
1_99,0.08424483,0.00221125
1_99,0.34436315,0.01407625
1_99,0.2204476,0.03853625
1_99,0.29066974,0.0048675
1_99,0.11184427,0.0205775
1_99,0.065820195,0.009135
1_99,0.0275105,0.01551375
1_99,0.6507448,0.00307875
1_99,0.25349995,0.0241225
1_99,0.005817597,0.01463875
1_99,0.4169473,0.01659
1_99,0.82463896,0.00341125
1_99,0.07850677,0.0036475
1_99,0.04309269,0.00215875
1_99,0.75831836,0.0087025
1_99,0.27690846,0.00638875
1_99,0.001250256,0.01335875
1_99,0.74823767,0.01190875
1_99,0.7148039,0.00623125
1_99,0.55380934,0.02038875
1_99,0.008331067,0.0075625
1_99,0.1294484,0.00588375
1_99,0.1520667,0.00971375
1_99,0.08383193,0.00734625
1_99,0.21738201,0.00399
1_99,0.22911744,0.00490625
1_99,0.08197768,0.011525
1_99,0.79121387,0.01305125
1_99,0.037249457,0.02281375
1_99,0.085760035,0.00749875
1_99,0.80171746,0.00804625
1_99,0.2468453,0.00572
1_99,0.8088248,0.01158375
1_99,0.5342563,0.00635875
1_99,0.6919146,0.0141775
1_99,0.09980891,0.0015975
1_99,0.0007884,0.00769875
1_99,0.030436818,0.02386
1_99,0.24185127,0.0044575
1_99,0.8308574,0.01623
1_99,0.59971607,0.01654
1_99,0.47323313,0.001435
1_99,0.4832206,0.0014825
1_99,0.55491567,0.27333
1_99,0.35268456,0.0048
1_99,0.55168396,0.00616375
1_99,0.055011395,0.00827375
1_99,0.40566504,0.0042925
1_99,0.23959313,0.0220475
1_99,0.42366838,0.004515
1_99,0.13206884,0.00536875
1_100,0.95913684,0.00327625
1_100,0.5194385,0.001865
1_100,0.09528246,0.1605475
1_100,0.23068355,0.02044
1_100,0.07361064,0.014985
1_100,0.35765868,0.00292625
1_100,0.8992839,0.029345
1_100,0.82762074,0.01156625
1_100,0.09820221,0.2845175
1_100,0.049959686,0.2721925
1_100,0.14103049,0.00490125
1_100,0.08277527,0.05674125
1_100,0.14066517,0.12002625
1_100,0.554141,0.00915625
1_100,0.7910995,0.01366125
1_100,0.0006383974,0.01460625
1_100,0.21277176,0.03103375
1_100,0.20113517,0.01836125
1_100,0.8980486,0.0282625
1_100,0.13469099,0.2581175
1_100,0.01487979,0.02096125
1_100,0.27752468,0.0776575
1_100,0.0425291,0.0153825
1_100,0.14103049,0.00490125
1_100,0.9536308,0.1841525
1_100,0.046603143,0.05371125
1_100,0.2904833,0.00763625
1_100,0.17752844,0.0064125
1_100,0.66071355,0.0033775
1_100,0.0874882,0.00724375
1_100,0.21993254,0.01945625
1_100,0.554141,0.00915625
1_100,0.4496092,0.0486725
1_100,0.015323233,0.00841125
1_100,0.15268642,0.44608125
1_100,0.32066014,0.008005
1_100,0.01487979,0.02096125
1_100,0.0021944193,0.0799025
1_100,0.14113556,0.00443
1_100,0.17601986,0.022945
1_100,0.98592234,0.02089125
1_100,0.8289397,0.0206225
1_100,0.14069487,0.00437125
1_100,0.09563626,0.30284375
1_100,0.5992945,0.00447625
1_106,0.9107219,0.00481
1_106,6.749105e-05,0.00557625
1_106,0.36880738,0.00473375
1_106,0.47514945,0.00187125
1_106,0.49152255,0.00345125
1_106,0.1640736,0.0246775
1_106,0.20663624,0.006765
1_106,0.8751996,0.0085
1_106,0.8624793,0.00326625
1_106,0.26963565,0.059045
1_106,0.5687191,0.00513625
1_106,0.8649387,0.0325625
1_106,0.14330631,0.0211625
1_106,0.76863074,0.0083725
1_106,0.023500374,0.00212125
1_106,0.29571566,0.003525
1_106,0.1962477,0.0096475
1_106,0.017328927,0.00582125
1_106,0.07238779,0.0015425
1_109,0.13292843,0.010165
1_109,0.27647758,0.00674625
1_109,0.4948913,0.00829125
1_109,0.91230017,0.0112525
1_109,0.06563268,0.0016975
1_110,0.23916316,0.02423875
1_110,0.4284964,0.06270125
1_110,0.6374599,0.0064825
1_112,0.42539322,0.00746
1_115,0.21384515,0.19832247
1_117,0.033902507,0.001445
1_117,0.64555246,0.002795
1_119,0.009487489,0.11172
1_119,0.14377002,0.006615
1_119,0.76214087,0.0078975
1_119,0.19729008,0.05259125
1_121,0.4274372,0.00447125
1_121,0.09132214,0.00619125
1_125,0.26941663,0.3969525
1_125,0.09019743,0.0073725
1_125,0.37607053,0.0052275
1_125,0.74465764,0.0085075
1_125,0.4278552,0.00380125
1_125,0.4278552,0.00380125
1_125,0.74465764,0.0085075
1_125,0.37607053,0.0052275
1_125,0.14297618,0.00497125
1_125,0.40864357,0.01003
1_128,0.16418734,0.02576125
1_129,0.29340583,0.00349375
1_129,0.16843708,0.0277125
1_131,0.002214512,0.0018675
1_137,0.015288698,0.09709
1_137,0.42168677,0.08557875
1_137,0.015580181,0.00594
1_137,0.006124386,0.0065625
1_137,0.22641377,0.00516125
1_137,0.18271151,0.01157
1_138,0.028128808,0.03612875
1_141,0.011417023,0.0718875
1_141,0.009188566,0.006135
1_143,0.074886024,0.00555375
1_143,0.06577401,0.0017075
1_143,0.16340151,0.02139875
1_143,0.6038146,0.01637625
1_143,0.5527853,0.008125
1_143,0.2548557,0.01845
1_143,0.40612847,0.0042475
1_143,0.08760161,0.00599625
1_143,0.08725698,0.0072475
1_143,0.01834099,0.008815
1_143,0.5903008,0.01163125
1_144,0.4774832,0.09156
1_144,0.059534915,0.19705375
1_144,0.41503236,0.00219625
1_144,0.25551954,0.0089425
1_144,0.24794339,0.00599125
1_144,0.8213499,0.011955
1_144,0.14805236,0.32675624
1_144,0.0030386993,0.0933575
1_144,0.29908323,0.022165
1_144,0.35596034,0.0515325
1_144,0.98437345,0.00567875
1_144,0.9998863,0.01167125
1_144,0.27382204,0.00771
1_144,0.8722237,0.0324525
1_144,0.12586035,0.006485
1_144,0.99752456,0.043555
1_144,0.75944024,0.0237875
1_144,0.059819557,0.0031225
1_144,0.036526345,0.0103975
1_144,0.060794014,0.00245
1_144,0.2383236,0.00876875
1_144,0.40506107,0.0021625
1_144,0.7762835,0.00962375
1_144,0.5454195,0.00529375
1_144,0.37062874,0.005195
1_144,0.7135192,0.02744375
1_144,0.22244774,0.00583625
1_144,0.0072574914,0.00742625
1_144,0.4052986,0.35404125
1_144,0.95046574,0.00376875
1_144,0.038996983,0.01062125
1_144,0.08694962,0.00732125
1_144,0.7292925,0.00482625
1_144,0.08890834,0.01597125
1_144,0.13490689,0.00495625
1_144,0.38687396,0.0212025
1_144,0.6829733,0.008445
1_144,0.066801466,0.018995
1_144,0.09409772,0.0047875
1_144,0.27382204,0.00771
1_144,0.24247564,0.07922125
1_144,0.5237042,0.0130675
1_144,0.99752456,0.043555
1_144,0.0063436697,0.01488375
1_144,0.016909594,0.483635
1_144,0.112728745,0.00929375
1_144,0.41774493,0.02265375
1_144,0.71392685,0.0346025
1_144,0.055237826,0.00652875
1_144,0.4044703,0.00216375
1_144,0.27790076,0.48092374
1_144,0.7762835,0.00962375
1_144,0.8017085,0.04237625
1_144,0.20936672,0.008595
1_144,0.37062874,0.005195
1_144,0.038996983,0.01062125
1_144,0.5454195,0.00529375
1_144,0.06739296,0.001765
1_144,0.5512203,0.003965
1_144,0.08694962,0.00732125
1_144,0.24656266,0.03894
1_144,0.08694962,0.00732125
1_144,0.5237042,0.0130675
1_144,0.40506107,0.0021625
1_144,0.5454195,0.00529375
1_144,0.051403858,0.374395
1_144,0.90783453,0.00555
1_144,0.066801466,0.018995
1_144,0.03140215,0.01540875
1_144,0.028795132,0.03245375
1_144,0.027651565,0.0323075
1_144,0.32788348,0.0195125
1_144,0.7158809,0.0128725
1_144,0.2793914,0.00601625
1_144,0.8915483,0.01146875
1_144,0.50526553,0.0198275
1_144,0.9802353,0.00974625
1_144,0.016277708,0.0054875
1_144,0.47646424,0.00510625
1_144,0.017478652,0.2638125
1_144,0.032130904,0.010455
1_144,0.016277708,0.0054875
1_144,0.016144719,0.0066125
1_144,0.930579,0.006615
1_144,0.04942203,0.088555
1_144,0.08843613,0.00612375
1_145,0.9935571,0.00444375
1_145,0.78631556,0.013695
1_145,0.2675508,0.01064875
1_145,0.84619254,0.00474375
1_146,0.7071945,0.006385
1_146,0.024569044,0.03424875
1_146,0.5208607,0.00875125
1_146,0.76214087,0.0078975
1_146,0.29295707,0.0063925
1_146,0.5292992,0.00438875
1_146,0.64225054,0.00283
1_146,0.43907508,0.003295
1_146,0.0017384368,0.00533125
1_146,0.08964246,0.00600625
1_146,0.59436953,0.007105
1_146,0.25013426,0.005985
1_146,0.28217018,0.005225
1_146,0.9681947,0.00743875
1_146,0.57306004,0.00510375
1_146,0.14964715,0.005635
1_146,0.57306004,0.00510375
1_146,0.29339594,0.0069475
1_146,0.6681737,0.00843
1_146,0.15460852,0.00816875
1_146,0.80005884,0.00467625
1_146,0.50516963,0.00515
1_146,0.5816894,0.01068375
1_146,0.088035956,0.13458875
1_146,0.30114478,0.032015
1_146,0.090235166,0.00603
1_146,0.25201333,0.00582
1_146,0.6059832,0.00692875
1_146,0.52901274,0.0043325
1_146,0.5279806,0.00444125
1_146,0.45794898,0.0034225
1_146,0.028430192,0.019905
1_146,0.14529535,0.00501625
