block,stat,MAF
1_42,0.006231294,0.00248875
1_42,0.95969665,0.04745125
1_42,0.30130395,0.0
1_42,0.6690945,0.01042125
1_42,0.6916146,0.0024325
1_42,0.96466666,0.0127425
1_42,0.9513206,0.02029875
1_42,0.5587599,0.0070025
1_42,0.079702914,0.00283
1_42,0.85907817,0.0147275
1_42,0.95970774,0.00470625
1_42,0.57461804,0.053545
1_42,0.011574503,0.0174625
1_42,0.0040631224,0.0241775
1_42,0.13643846,0.02467875
1_42,0.7780251,0.00954375
1_42,0.010555335,0.00310125
1_42,0.016759073,0.00384125
1_42,0.019016758,0.0005275
1_42,0.00034251495,0.00400625
1_42,0.006244417,0.0033825
1_42,0.006242397,0.00337625
1_42,0.9849171,0.0020125
1_42,0.031522285,0.0009025
1_42,0.9539029,0.00301875
1_43,0.9396716,0.0082375
1_43,0.82769835,0.00606625
1_43,0.00040910984,0.0043775
1_43,0.109948516,0.0025875
1_43,0.92700714,0.01937125
1_43,0.99805796,0.107405
1_43,0.3821181,0.179545
1_43,0.03969257,0.0
1_43,0.062641166,0.000955
1_43,0.8449467,0.43567124
1_43,0.0007555891,0.2182875
1_43,0.026099332,0.00385625
1_43,0.9495908,0.00869875
1_43,0.0016777581,0.0
1_43,0.9389053,0.0056375
1_45,0.9990309,0.10774625
1_45,0.28406867,0.01203625
1_45,0.019774418,0.0005025
1_45,0.27082253,0.01016625
1_45,0.020887338,0.00058125
1_45,0.10189161,0.084355
1_45,0.07400207,0.42000124
1_45,0.50605214,0.15004875
1_45,0.45458096,0.0869175
1_45,0.10189161,0.084355
1_45,0.54907596,0.01421
1_45,9.326585e-05,0.13392125
1_45,0.011509335,0.00508125
1_45,6.407452e-05,0.11444375
1_45,0.6130087,0.00771625
1_45,0.117910005,0.002535
1_45,0.9393595,0.00823
1_45,0.7996519,0.00219375
1_45,0.019958146,0.00668625
1_45,0.0023200745,0.09177
1_45,0.9393595,0.00823
1_45,0.42876577,0.003285
1_45,8.914238e-05,0.00644625
1_45,0.03313203,0.02220125
1_45,0.8562951,0.04543375
1_45,0.9723069,0.00871375
1_45,0.47649735,0.00936375
1_45,0.75698406,0.03329625
1_45,0.47541925,0.0031575
1_45,0.954745,0.02040125
1_45,0.043602794,0.01187875
1_45,0.016358161,0.00617
1_46,0.43574825,0.01308625
1_46,0.09863413,0.0022675
1_46,0.051107947,0.0174975
1_46,0.00071991887,0.00422
1_46,0.00016276889,0.00060375
1_46,0.038569953,0.0
1_46,0.048740454,0.00536625
1_46,0.01595346,0.00385875
1_46,0.006690166,0.00235375
1_46,0.67471313,0.00815
1_46,0.8895155,0.02837875
1_46,0.89188755,0.00433875
1_46,0.954745,0.02040125
1_47,0.030928828,0.20388877
1_47,0.8408645,0.0419475
1_47,0.92708373,0.0
1_47,0.65083593,0.06869375
1_47,0.44626614,0.00947375
1_47,0.8958867,0.01846125
1_47,0.011854463,0.0347275
1_47,0.011046183,0.0053675
1_47,0.21603863,0.17366125
1_47,0.92166424,0.00832375
1_47,0.018814823,3.75e-05
1_47,0.89072275,0.0023
1_47,0.971028,0.13016625
1_47,0.47204334,0.0436225
1_47,0.70672554,0.0008975
1_47,0.9588229,0.0
1_47,0.14930487,0.0184625
1_47,0.13685971,0.0
1_47,0.019009843,0.0036325
1_49,0.20905812,0.00200375
1_51,0.45896554,0.01742375
1_51,0.007432531,0.0025025
1_51,0.8418876,0.00416875
1_51,0.68402755,0.017025
1_51,5.113692e-05,0.0874025
1_59,0.6858301,0.0008475
1_59,0.8937672,0.46713626
1_59,0.86182934,0.03218125
1_59,0.95975786,0.4574175
1_59,0.6130087,0.00771625
1_62,0.5324863,0.01144375
1_62,0.5406081,0.01749875
1_62,0.45460615,0.04314125
1_62,0.42081377,0.00766
1_62,0.057837673,0.0010125
1_62,0.6915521,0.00094875
1_62,0.16575,0.0129375
1_62,0.97703534,0.009865
1_62,0.9884769,0.00198375
1_62,0.12793607,0.02743
1_62,0.38782817,0.0
1_62,0.4754366,0.0527925
1_62,0.8341249,0.00732
1_62,0.011070412,0.03676625
1_62,0.5943815,0.00305875
1_62,0.025582356,0.00686125
1_62,0.8793094,0.013645
1_62,0.9636961,0.00470375
1_62,0.1497878,0.09750875
1_62,0.6047461,0.00405125
1_62,0.97909147,0.007125
1_62,0.015976513,0.00292
1_62,0.4200283,0.0198725
1_62,0.45507967,0.02938125
1_62,0.4656281,0.04627125
1_62,0.0008242009,0.00477
1_62,0.77208555,0.01884125
1_62,0.6686738,0.0057825
1_62,0.87438637,0.00461125
1_62,0.5324863,0.01144375
1_62,0.71058595,0.02509875
1_62,0.7801693,0.0
1_62,0.057904378,0.00102875
1_62,0.005343719,0.00265625
1_62,0.04420812,0.0
1_62,0.00198912,0.00456875
1_62,0.24138431,0.014185
1_62,0.09588475,0.00245625
1_62,0.006973086,0.0025475
1_62,0.12872168,0.052055
1_62,0.9610148,0.0051175
1_62,0.027229454,0.39902627
1_62,0.00198912,0.00456875
1_62,0.09588475,0.00245625
1_62,0.009136057,0.000655
1_62,0.71058595,0.02509875
1_62,0.005343719,0.00265625
1_62,0.71058595,0.02509875
1_62,0.5651709,0.019415
1_62,0.3914648,0.01158625
1_62,0.005512987,0.0020475
1_62,0.83710814,0.141475
1_62,0.6493666,0.010755
1_62,0.46257728,0.01932
1_62,0.14269768,0.07760125
1_62,0.27361935,0.01954125
1_62,0.49898815,0.00341
1_62,0.019425346,0.003445
1_62,0.020283522,0.00459875
1_62,0.024748396,0.02252875
1_62,0.36826807,0.0590125
1_62,0.55290717,0.0
1_62,0.0133239,0.0269575
1_62,0.16825676,0.0040475
1_62,0.07820352,0.123765
1_62,0.7765974,0.00089875
1_62,0.0015782998,0.00471875
1_62,0.4267379,0.0
1_62,0.24216795,0.00998375
1_62,0.123376936,0.00906625
1_62,0.3086588,0.0
1_62,0.44720292,0.00808875
1_62,0.010055874,0.00597375
1_62,0.6631695,0.0090925
1_62,0.05914689,0.00107
1_62,0.0013572929,0.00848875
1_62,0.36494404,0.0
1_62,0.89204544,0.012475
1_62,0.81383646,0.00772
1_62,0.061245717,0.059475
1_62,0.1765978,0.00299375
1_62,0.012127634,0.00308375
1_62,0.47203374,0.021875
1_62,0.0068056323,0.00262875
1_62,0.99094856,0.01199125
1_62,0.022071952,0.00430125
1_62,0.018294575,0.00405875
1_62,0.008741876,0.00274
1_62,0.032192584,0.00106
1_62,0.007540326,0.000675
1_62,0.50614613,0.0032275
1_62,0.90644026,0.00054625
1_62,0.009240704,0.00752375
1_62,0.32856828,0.10710625
1_62,0.45965958,0.13951625
1_62,0.28403804,0.09728125
1_62,0.30401695,0.01163625
1_62,0.28429058,0.00305625
1_62,0.9366087,0.0
1_62,0.12924753,0.17459124
1_62,0.8281662,0.3933
1_62,0.09903892,0.12466125
1_62,0.019716563,0.003725
1_62,0.008718883,0.0025125
1_62,0.0044650645,0.0
1_62,0.61159515,0.008345
1_62,0.011932051,0.0054875
1_62,0.00068802194,0.00779
1_62,0.032109533,0.000975
1_62,0.90423346,0.00050375
1_62,0.028199852,0.00394625
1_62,0.02081236,0.0067425
1_62,0.18670446,0.0
1_62,0.31085786,0.00215875
1_62,0.21529114,0.015235
1_62,0.3372844,0.00738125
1_62,0.28227195,0.0
1_62,0.0056167594,0.0
1_62,0.05880011,0.0009025
1_62,0.09558355,0.00215375
1_62,0.05411393,0.0668175
1_62,0.0009550555,0.01716875
1_62,0.018452825,0.1678975
1_63,0.016912805,0.00383125
1_63,0.008571135,0.00564875
1_63,0.02591328,0.00100375
1_63,0.055016015,0.00100875
1_64,0.13336608,0.04831375
1_64,0.08521262,0.0165875
1_64,0.8225612,0.0291975
1_70,4.8645474e-05,0.003825
1_70,0.019486723,0.00346
1_70,0.0043298523,0.0
1_70,0.033159673,0.002245
1_70,0.03839739,0.01630625
1_70,0.029848661,0.003675
1_70,0.009143824,0.00233875
1_71,0.27241278,0.0098375
1_79,0.42950803,0.0032975
1_79,0.5850213,0.005215
1_80,0.00018535109,0.00397625
1_80,0.009553116,0.00243
1_80,0.6505308,0.00543625
1_80,0.45091233,0.003435
1_80,0.01907603,0.00359625
1_80,0.012220886,0.00532125
1_80,0.65807235,0.00807125
1_80,0.24195549,0.00209375
1_80,0.6058081,0.0
1_80,0.6058967,0.02789625
1_80,0.30070657,0.00715125
1_80,0.10496411,0.01299375
1_80,0.9271163,0.022305
1_80,0.0044375286,0.00447
1_80,0.029737083,0.00382125
1_80,0.0010117686,0.00418375
1_80,0.49225867,0.20116626
1_81,0.020173732,0.00047375
1_83,0.50290924,0.023735
1_83,0.056808326,0.0009025
1_83,0.07851684,0.00589875
1_83,0.024428954,0.00955625
1_83,0.5830175,0.018635
1_83,0.17885253,0.30237
1_83,0.9750056,0.01665625
1_83,0.36995926,0.008275
1_89,0.8294707,0.0025125
1_93,0.1476405,0.004345
1_93,0.64958495,0.03026
1_93,0.5369345,0.0189175
1_94,0.64958495,0.03026
1_95,0.65191716,0.03010625
1_96,0.5960948,0.02799875
1_96,0.5960948,0.02799875
1_96,0.19837461,0.28739125
1_96,0.020387236,0.00050125
1_96,0.6476817,0.00089625
1_96,0.986252,0.01644875
1_96,0.34674412,0.22001125
1_96,0.7652658,0.0023475
1_96,0.9410349,0.0
1_96,0.1409887,0.00389
1_96,0.7133374,0.00525125
1_96,0.8711713,0.02985
1_96,0.00015377537,0.00420625
1_96,0.00096136663,0.00442
1_96,0.024176922,0.00099125
1_96,0.020483295,0.004035
1_96,0.03052537,0.00554875
1_96,0.6067562,0.00852
1_96,0.20550996,0.02593875
1_96,0.9405579,0.00445625
1_96,0.017476613,0.00052875
1_96,0.027667193,0.005405
1_96,0.005970797,0.00246
1_96,0.054425977,0.00100125
1_96,0.0009430671,0.00063625
1_96,0.17391178,0.02384875
1_96,0.16467117,0.00990125
1_96,0.13722773,0.017825
1_96,0.009899453,0.0363575
1_96,0.009113693,0.00559125
1_96,0.8870469,0.01292
1_96,0.44566628,0.00222875
1_96,0.5769874,0.00401
1_96,0.86272585,0.0028225
1_96,0.78807634,0.00434125
1_96,0.19421077,0.0974725
1_96,0.8423597,0.01070875
1_96,0.6643598,0.06909625
1_96,0.23591189,0.00580625
1_96,0.9956527,0.01124125
1_96,0.8744917,0.030665
1_96,0.39088354,0.00302875
1_96,0.95197064,0.00365875
1_96,0.00968227,0.00256
1_96,0.07509672,0.0023825
1_96,0.9386675,0.00975625
1_96,0.91855645,0.01085375
1_96,0.1924212,0.004285
1_96,0.94739074,0.01487875
1_96,0.97976875,0.00221875
1_96,0.19518721,0.00420125
1_96,0.110020556,0.14632875
1_96,0.110020556,0.14632875
1_96,0.6610792,0.3934175
1_99,0.9895821,0.02239625
1_99,0.39956504,0.25281876
1_99,0.43592152,0.00928
1_99,0.007945176,0.0058275
1_99,0.9032886,0.00892
1_99,0.20570569,0.35719624
1_99,0.8635171,0.02900625
1_99,0.025671704,0.00104
1_99,9.362178e-05,0.00702875
1_99,0.023402203,0.00419
1_99,0.11038206,0.0129375
1_99,0.9545473,0.05155125
1_99,0.00094461517,0.00458125
1_99,0.0035124514,0.0059725
1_99,0.019084372,0.03463875
1_99,0.39707482,0.0031275
1_99,0.13780533,0.0
1_99,0.8367494,0.03083625
1_99,0.43592152,0.00928
1_99,0.9895727,0.0016025
1_99,0.12242268,0.04303625
1_99,0.3453288,0.00709875
1_99,0.61884975,0.0
1_99,0.2095351,0.10877125
1_99,0.3970269,0.0189275
1_99,0.026124032,0.0053175
1_99,0.065157495,0.02634375
1_99,0.9498042,0.0202125
1_99,0.15992168,0.01504
1_99,0.073805615,0.0023325
1_99,0.16276659,0.00420375
1_99,0.8753591,0.02587375
1_99,0.0054960763,0.00241875
1_99,0.00084742263,0.0043425
1_99,0.0075164274,0.00551625
1_99,0.5937806,0.0226575
1_99,0.14563906,0.00877875
1_99,0.36799324,0.00296875
1_99,0.01866809,0.0039675
1_99,0.82704955,0.02927375
1_99,0.07884865,0.0
1_99,0.0232881,0.03923375
1_99,0.899189,0.0034575
1_99,0.77939093,0.018815
1_99,0.98889494,0.0281425
1_99,0.015540656,0.005355
1_99,0.7318203,0.00683625
1_99,0.9401814,0.00359
1_99,0.91752845,0.01411625
1_99,0.1983874,0.02930875
1_99,0.8227493,0.0111525
1_99,0.9250555,0.0210375
1_99,0.98270446,0.0291875
1_99,0.39130017,0.00880625
1_99,0.05096891,0.00098375
1_99,0.8593537,0.01064125
1_99,0.9419987,0.00957
1_99,0.0232881,0.03923375
1_99,0.9480986,0.00611625
1_99,0.3378399,0.00697
1_99,0.45192528,0.010005
1_99,0.45504,0.0189275
1_99,0.82704955,0.02927375
1_99,0.09497092,0.01351
1_99,0.0054960763,0.00241875
1_99,0.00084742263,0.0043425
1_99,0.37395453,0.01588875
1_99,0.4817014,0.0236975
1_99,0.733114,0.00700875
1_99,0.5016462,0.02451625
1_99,0.026124032,0.0053175
1_99,0.028026335,0.01039
1_99,0.021762474,0.0009775
1_99,0.25452214,0.02832
1_99,0.07951654,0.0
1_99,0.7318203,0.00683625
1_99,0.5134652,0.00393
1_99,0.0063469945,0.002525
1_99,0.00016385691,0.00413375
1_99,0.0075164274,0.00551625
1_99,0.6142819,0.0
1_99,0.9843555,0.00993375
1_99,0.7086314,0.013345
1_99,0.9522503,0.00486375
1_99,0.5286375,0.0169325
1_99,0.990452,0.004105
1_99,0.16276659,0.00420375
1_99,0.0097640995,0.00283
1_99,0.014870543,0.00732625
1_99,0.899189,0.0034575
1_99,0.9401814,0.00359
1_99,0.0005220382,0.004645
1_99,0.91752845,0.01411625
1_99,0.98963743,0.02040875
1_99,0.719615,0.00878
1_99,0.17568944,0.012955
1_99,0.008089871,0.0019475
1_99,0.12647498,0.0247075
1_99,0.6386026,0.00092
1_99,0.27099007,0.01687375
1_99,0.001147392,0.0006225
1_99,0.8227493,0.0111525
1_99,0.8753591,0.02587375
1_99,0.47093892,0.0034275
1_99,0.14563906,0.00877875
1_99,0.5937806,0.0226575
1_99,0.9934366,0.0016225
1_99,0.9914671,0.00166625
1_99,0.399701,0.28473875
1_99,0.93060684,0.00595375
1_99,0.6698007,0.00089625
1_99,0.026671257,0.00489375
1_99,0.5871396,0.00520125
1_99,0.7924476,0.01948375
1_99,0.9368697,0.00573
1_99,0.21417287,0.00394125
1_100,0.5945919,0.00372125
1_100,0.098330945,0.0022075
1_100,0.8831984,0.1772475
1_100,0.63417083,0.02017625
1_100,0.27200446,0.0
1_100,0.7963524,0.00086875
1_100,0.38995036,0.0
1_100,0.32621554,0.0429075
1_100,0.8945376,0.28568625
1_100,0.92007214,0.27748126
1_100,0.017974878,0.0005475
1_100,0.013319392,0.0596475
1_100,0.0163214,0.1195325
1_100,0.0055151745,0.00683375
1_100,0.58554995,0.01566
1_100,0.99104863,0.01061625
1_100,0.012522741,0.0381825
1_100,0.97234124,0.014045
1_100,0.57245106,0.0312975
1_100,0.8854839,0.27538374
1_100,0.9783859,0.022155
1_100,0.009147062,0.08352375
1_100,0.045608345,0.0027025
1_100,0.017974878,0.0005475
1_100,0.46036,0.2143775
1_100,0.06157366,0.04147125
1_100,0.05886556,0.0
1_100,0.0011441394,0.00400125
1_100,0.025044682,0.0010475
1_100,0.020986266,0.0071275
1_100,0.74476355,0.01920875
1_100,0.0055151745,0.00683375
1_100,0.9056859,0.042885
1_100,0.031673767,0.00171625
1_100,0.78140604,0.45076624
1_100,0.5800841,0.00915
1_100,0.9783859,0.022155
1_100,0.99977064,0.07221125
1_100,0.018357603,0.0005025
1_100,0.7772267,0.02179125
1_100,0.96184623,0.01748
1_100,0.9686892,0.0174275
1_100,0.02010794,0.0005
1_100,0.87743413,0.30205876
1_100,0.9835536,0.006935
1_106,0.29117742,0.00282875
1_106,2.6792484e-05,0.00636
1_106,0.8330541,0.0
1_106,0.18947609,0.0
1_106,0.35696158,0.00583125
1_106,0.94611424,0.00222875
1_106,0.92153096,0.0
1_106,0.4761357,0.0101375
1_106,0.51562715,0.00374875
1_106,0.43157253,0.0
1_106,0.45133147,0.05819125
1_106,0.44338712,0.00355625
1_106,0.8825023,0.0482475
1_106,0.009178504,0.0052825
1_106,0.0003548796,0.0041525
1_106,0.0005689156,0.00436125
1_106,0.38704994,0.0
1_106,0.058234923,0.000935
1_106,0.00094974274,0.00059875
1_109,0.50206566,0.00684875
1_109,0.23960966,0.00283125
1_109,0.39864072,0.0156275
1_109,0.62082154,0.01957875
1_109,0.9841532,0.01017125
1_110,0.016270008,0.02978375
1_110,0.7818625,0.05056375
1_110,0.63373804,0.0107875
1_112,0.3392322,0.0031425
1_115,0.13887098,0.22574127
1_117,0.00018168191,0.0005725
1_117,0.031522285,0.0009025
1_119,0.99845403,0.09511
1_119,0.44502738,0.007875
1_119,0.011509335,0.00508125
1_119,0.4724984,0.04081125
1_121,0.9346635,0.00562625
1_121,0.018408962,0.00629125
1_125,0.9951515,0.37629625
1_125,0.023723535,0.00735125
1_125,0.60468155,0.0062025
1_125,0.32333156,0.00975375
1_125,0.7916854,0.00435125
1_125,0.7916854,0.00435125
1_125,0.32333156,0.00975375
1_125,0.60468155,0.0062025
1_125,0.02141694,0.0005675
1_125,0.8622833,0.00784875
1_128,0.06019927,0.02516625
1_129,0.0061610965,0.0023825
1_129,0.07285253,0.02692
1_131,0.9426151,0.0019175
1_137,0.99276114,0.10897375
1_137,0.07292724,0.0723025
1_137,0.054352306,0.00096125
1_137,0.0005064413,0.00453875
1_137,0.791178,0.00911
1_137,0.11678477,0.0094525
1_138,0.9563116,0.0338125
1_141,0.9931713,0.08620375
1_141,0.0005805424,0.004285
1_143,0.30611807,0.003365
1_143,0.98392963,0.01019125
1_143,0.0076940088,0.0271475
1_143,0.5954479,0.01992375
1_143,0.6767703,0.00651625
1_143,0.9574059,0.01752125
1_143,0.5871665,0.0051675
1_143,0.016504532,0.0061325
1_143,0.013238861,0.0072625
1_143,8.2417486e-05,0.00857625
1_143,0.12524816,0.0076425
1_144,0.4598023,0.10956375
1_144,0.9968819,0.2159525
1_144,0.09787277,0.00260875
1_144,0.896713,0.0087925
1_144,0.6835248,0.0103925
1_144,0.25010887,0.00547625
1_144,0.82811636,0.361255
1_144,0.00017172769,0.10944
1_144,0.04537115,0.03379875
1_144,0.76229143,0.0656925
1_144,0.3860615,0.0033225
1_144,0.360565,0.005405
1_144,0.018542852,0.00413875
1_144,0.34167567,0.03498625
1_144,0.21967384,0.0046525
1_144,0.17016332,0.05903875
1_144,0.84843457,0.0100625
1_144,0.39286,0.00229125
1_144,0.0038950988,0.0
1_144,0.0023192295,0.010055
1_144,0.9233252,0.00870875
1_144,0.19915248,0.0
1_144,0.010656264,0.0060975
1_144,0.10207863,0.0
1_144,0.6011091,0.00439375
1_144,0.70910317,0.0
1_144,0.84701043,0.01027875
1_144,0.0009976735,0.00512625
1_144,0.15795048,0.336205
1_144,0.60504234,0.0043525
1_144,0.96965945,0.00483875
1_144,0.022083754,0.00737
1_144,0.969363,0.00766
1_144,0.9572489,0.01802625
1_144,0.019441392,0.0005725
1_144,0.82798874,0.0
1_144,0.4539859,0.00976125
1_144,0.89669055,0.01921
1_144,0.97460985,0.01103875
1_144,0.018542852,0.00413875
1_144,0.66115445,0.0902975
1_144,0.9574995,0.00500625
1_144,0.17016332,0.05903875
1_144,0.87965053,0.0169675
1_144,0.0035708458,0.49123
1_144,0.96660805,0.01067375
1_144,0.14841132,0.0213525
1_144,0.40797898,0.0311425
1_144,0.024401054,0.0033725
1_144,0.10200613,0.00258875
1_144,0.17330226,0.48354
1_144,0.010656264,0.0060975
1_144,0.6711981,0.04176875
1_144,0.10460312,0.0
1_144,0.64288336,0.0062175
1_144,0.96965945,0.00483875
1_144,0.10207863,0.0
1_144,0.0011370124,0.00068875
1_144,0.0065617394,0.00268125
1_144,0.022083754,0.00737
1_144,0.30489728,0.03964
1_144,0.022083754,0.00737
1_144,0.9574995,0.00500625
1_144,0.10200613,0.00258875
1_144,0.031253986,0.00439375
1_144,0.011006354,0.38869
1_144,0.526636,0.003285
1_144,0.89669055,0.01921
1_144,0.9989493,0.01588125
1_144,0.639582,0.04103625
1_144,0.6489566,0.0409325
1_144,0.7955981,0.01303875
1_144,0.38660395,0.007005
1_144,0.23401769,0.00261625
1_144,0.7264636,0.00850625
1_144,0.6170519,0.02339375
1_144,0.28599074,0.0045425
1_144,0.058674987,0.0009025
1_144,0.4365368,0.00622125
1_144,0.0018535948,0.23715875
1_144,3.4625646e-05,0.00995625
1_144,0.058674987,0.0009025
1_144,0.059209876,0.00104
1_144,0.13090864,0.0051575
1_144,0.07275116,0.07816625
1_144,0.016865963,0.00630875
1_145,0.56459683,0.0064775
1_145,0.74208015,0.022455
1_145,0.11392193,0.01170125
1_145,0.10428924,0.00213125
1_146,0.3888201,0.00698625
1_146,0.79921174,0.0340475
1_146,0.571392,0.00768
1_146,0.011509335,0.00508125
1_146,0.01887816,0.003455
1_146,0.093400754,0.0
1_146,0.054015066,0.0
1_146,0.0060020373,0.00224
1_146,3.8222475e-05,0.00615625
1_146,0.016400062,0.0061425
1_146,0.45389697,0.00846875
1_146,0.64806557,0.008095
1_146,0.7765515,0.0064
1_146,0.14186938,0.00567875
1_146,0.015974669,0.00425
1_146,0.82089514,0.0099425
1_146,0.015974669,0.00425
1_146,0.28678694,0.00300625
1_146,0.17271288,0.00457875
1_146,0.67029727,0.0105375
1_146,0.28996405,0.00381875
1_146,0.48156258,0.00108625
1_146,0.43277124,0.0052325
1_146,0.78433347,0.13765875
1_146,0.22703528,0.033145
1_146,0.018033925,0.00617125
1_146,0.62643117,0.00776625
1_146,0.42301893,0.00815
1_146,0.0296513,0.00365625
1_146,0.028748248,0.0037625
1_146,0.005709756,0.00235375
1_146,0.9404065,0.01994375
1_146,0.021535149,0.00056875
1_146,0.004188997,0.01090875
